studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
607,7.7,1,2,2,76.0,4.1,Yes,Yes,66.0,78.0,NotPlaced
294,7.7,2,3,2,78.0,4.6,Yes,Yes,78.0,83.0,NotPlaced
5172,8.2,1,1,1,78.0,3.6,No,Yes,60.0,69.0,NotPlaced
3424,6.7,1,1,0,76.0,4.6,Yes,No,79.0,65.0,Placed
5993,7.7,1,1,0,78.0,4.3,Yes,Yes,62.0,69.0,Placed
4205,8.5,1,3,2,90.0,4.8,Yes,Yes,83.0,84.0,Placed
6593,7.6,0,3,1,86.0,4.7,Yes,No,78.0,81.0,Placed
4394,7.7,1,1,0,80.0,4.2,Yes,Yes,79.0,84.0,Placed
8515,7.7,0,1,0,89.0,4.2,No,No,55.0,70.0,NotPlaced
785,6.6,1,1,1,69.0,4.6,No,No,55.0,79.0,NotPlaced
4843,7.6,2,3,2,90.0,4.8,Yes,Yes,75.0,86.0,Placed
1212,8.1,1,2,1,72.0,4.2,No,Yes,71.0,85.0,NotPlaced
5983,8.8,2,3,2,90.0,4.7,Yes,Yes,86.0,81.0,Placed
8502,8.1,2,2,1,79.0,4.5,Yes,Yes,72.0,81.0,NotPlaced
6356,8.2,1,3,2,90.0,4.4,Yes,Yes,82.0,85.0,NotPlaced
4573,8.9,1,2,1,76.0,4.8,Yes,Yes,76.0,81.0,Placed
8072,7.4,0,1,0,65.0,4.2,No,No,55.0,70.0,NotPlaced
581,7.5,1,1,1,60.0,4.1,No,No,55.0,64.0,NotPlaced
1706,6.6,2,1,1,77.0,3.4,No,No,66.0,66.0,NotPlaced
4540,8.6,1,2,2,82.0,4.3,Yes,Yes,82.0,83.0,Placed
998,8.0,1,2,2,89.0,4.5,Yes,Yes,81.0,81.0,Placed
6514,7.7,1,1,0,78.0,3.9,No,Yes,69.0,72.0,NotPlaced
3821,6.6,1,1,0,61.0,4.1,No,Yes,55.0,73.0,NotPlaced
84,8.3,2,3,1,90.0,4.2,Yes,Yes,82.0,83.0,Placed
8719,8.3,1,1,1,73.0,4.1,No,No,78.0,83.0,NotPlaced
4980,8.6,1,3,2,90.0,4.8,Yes,Yes,78.0,87.0,Placed
567,7.3,0,2,1,78.0,4.8,No,Yes,83.0,72.0,NotPlaced
9296,8.3,1,2,2,87.0,4.7,Yes,Yes,78.0,66.0,NotPlaced
8186,8.4,0,3,2,88.0,4.3,Yes,Yes,84.0,84.0,Placed
9714,8.2,2,3,2,90.0,4.8,Yes,Yes,80.0,85.0,Placed
6785,7.4,1,2,2,74.0,4.5,Yes,Yes,78.0,83.0,NotPlaced
2344,7.5,1,2,0,65.0,3.5,No,No,55.0,63.0,NotPlaced
112,7.3,1,3,1,81.0,4.2,Yes,Yes,69.0,65.0,NotPlaced
1062,7.5,1,1,2,75.0,3.5,No,Yes,69.0,67.0,NotPlaced
3193,7.4,1,1,0,64.0,3.7,No,No,56.0,59.0,NotPlaced
2466,7.6,1,1,1,84.0,4.1,No,No,55.0,66.0,NotPlaced
5956,7.9,1,3,0,81.0,3.2,No,Yes,74.0,78.0,NotPlaced
8799,7.4,2,3,2,89.0,4.8,Yes,No,88.0,82.0,NotPlaced
3659,6.5,1,2,1,69.0,3.7,No,No,66.0,66.0,NotPlaced
999,7.4,1,2,0,78.0,4.6,No,No,78.0,65.0,NotPlaced
1663,8.0,1,3,2,90.0,4.5,No,Yes,77.0,76.0,Placed
2850,7.9,0,3,1,90.0,4.4,Yes,Yes,82.0,87.0,Placed
7795,8.2,2,3,2,90.0,4.8,Yes,Yes,83.0,82.0,Placed
2028,7.4,0,3,2,75.0,4.3,Yes,Yes,88.0,84.0,Placed
4347,8.2,2,3,0,90.0,4.8,Yes,Yes,78.0,78.0,Placed
1395,6.7,1,1,0,73.0,3.8,No,Yes,55.0,64.0,NotPlaced
2161,8.4,0,3,2,90.0,4.8,Yes,Yes,88.0,83.0,Placed
2717,6.5,0,3,0,71.0,3.8,No,Yes,63.0,66.0,NotPlaced
336,7.8,1,3,1,89.0,4.6,Yes,Yes,73.0,79.0,Placed
188,7.5,1,1,0,76.0,4.3,No,Yes,73.0,79.0,NotPlaced
4536,8.5,2,3,2,88.0,4.4,Yes,Yes,88.0,85.0,Placed
6406,7.7,1,2,2,78.0,4.2,Yes,Yes,69.0,76.0,Placed
7111,8.5,2,3,0,87.0,4.8,Yes,Yes,74.0,86.0,Placed
4815,8.3,1,3,0,82.0,4.6,Yes,Yes,73.0,88.0,NotPlaced
3910,8.2,1,3,2,89.0,4.4,Yes,Yes,73.0,69.0,Placed
841,7.7,0,1,1,65.0,4.0,No,No,57.0,66.0,NotPlaced
2920,7.6,1,3,0,82.0,3.8,Yes,Yes,78.0,65.0,NotPlaced
6869,8.7,1,3,2,85.0,4.8,Yes,Yes,80.0,80.0,Placed
906,7.6,0,1,1,81.0,4.3,Yes,No,74.0,67.0,NotPlaced
7242,7.6,1,2,1,77.0,4.6,No,Yes,72.0,69.0,NotPlaced
1988,7.5,0,2,1,67.0,4.4,No,Yes,55.0,68.0,NotPlaced
8615,8.6,1,3,0,90.0,4.8,Yes,Yes,55.0,70.0,Placed
681,8.2,2,1,2,71.0,4.2,Yes,Yes,85.0,85.0,NotPlaced
9766,8.3,2,3,2,90.0,4.8,Yes,Yes,85.0,88.0,Placed
1148,7.9,1,1,2,90.0,4.8,Yes,Yes,73.0,84.0,NotPlaced
4726,8.3,1,2,2,76.0,4.5,No,Yes,74.0,70.0,Placed
1454,7.0,1,2,1,75.0,4.7,Yes,Yes,55.0,70.0,NotPlaced
7869,8.9,1,3,0,85.0,4.8,Yes,Yes,73.0,81.0,Placed
6310,8.1,2,3,2,90.0,4.8,Yes,Yes,73.0,85.0,Placed
8849,8.1,2,1,2,72.0,4.1,Yes,No,59.0,69.0,NotPlaced
2316,7.5,1,1,0,76.0,4.5,Yes,Yes,79.0,88.0,Placed
9904,7.6,1,2,0,76.0,4.0,No,Yes,55.0,67.0,NotPlaced
1476,7.6,1,3,0,82.0,4.3,No,Yes,73.0,87.0,NotPlaced
5546,8.2,1,3,2,90.0,4.8,Yes,Yes,85.0,88.0,Placed
70,8.4,1,1,2,67.0,3.8,Yes,Yes,76.0,69.0,NotPlaced
6808,7.7,1,1,1,74.0,4.5,Yes,Yes,72.0,88.0,Placed
3829,8.6,2,3,2,90.0,4.8,Yes,Yes,90.0,88.0,Placed
9832,8.0,1,2,2,77.0,4.7,Yes,Yes,68.0,85.0,Placed
2000,8.0,2,3,2,90.0,4.7,Yes,Yes,82.0,86.0,Placed
9387,8.1,2,3,2,89.0,4.8,Yes,Yes,72.0,84.0,Placed
4011,8.4,2,3,2,90.0,4.8,Yes,Yes,84.0,86.0,Placed
1090,8.5,2,3,2,90.0,4.8,Yes,Yes,73.0,88.0,Placed
6059,7.9,1,2,1,61.0,4.2,Yes,Yes,80.0,71.0,NotPlaced
1962,7.8,1,2,0,90.0,4.0,Yes,Yes,81.0,79.0,NotPlaced
5203,7.7,0,1,0,74.0,3.8,No,No,63.0,70.0,NotPlaced
6689,7.6,2,3,2,89.0,4.7,Yes,Yes,80.0,83.0,Placed
1591,8.2,1,3,0,84.0,4.6,Yes,Yes,86.0,81.0,Placed
689,8.3,1,2,1,73.0,3.9,No,Yes,61.0,79.0,NotPlaced
9886,7.8,1,1,0,78.0,4.0,No,No,66.0,75.0,NotPlaced
1353,8.1,2,3,2,89.0,4.6,Yes,No,79.0,88.0,Placed
319,7.6,1,1,1,88.0,4.5,Yes,Yes,83.0,86.0,Placed
4469,8.0,2,3,2,90.0,4.8,Yes,Yes,82.0,81.0,Placed
8997,6.5,1,2,1,72.0,4.4,No,No,55.0,63.0,NotPlaced
9806,8.2,1,3,1,78.0,4.0,No,Yes,58.0,85.0,Placed
597,8.4,1,3,2,90.0,4.6,Yes,Yes,82.0,88.0,Placed
2575,7.8,1,1,2,62.0,3.9,No,No,60.0,62.0,NotPlaced
5174,7.7,1,3,3,82.0,4.4,Yes,Yes,76.0,84.0,Placed
4886,6.5,1,2,0,60.0,4.7,No,Yes,55.0,63.0,NotPlaced
3555,8.7,2,2,2,73.0,4.1,No,Yes,58.0,66.0,NotPlaced
2218,6.7,1,1,1,70.0,4.5,No,Yes,75.0,72.0,NotPlaced
1958,7.7,0,1,0,73.0,3.6,No,No,55.0,65.0,NotPlaced
7212,8.0,1,1,2,79.0,4.6,No,No,58.0,70.0,NotPlaced
9152,7.6,1,3,2,84.0,4.6,Yes,Yes,79.0,76.0,Placed
5044,6.5,1,2,1,78.0,4.1,No,No,78.0,63.0,NotPlaced
7484,8.4,1,2,1,77.0,4.0,Yes,Yes,79.0,84.0,NotPlaced
8045,6.9,1,1,0,75.0,4.1,Yes,Yes,55.0,76.0,NotPlaced
5097,8.4,2,3,2,90.0,4.7,Yes,Yes,79.0,87.0,Placed
9214,7.7,1,2,0,83.0,4.6,Yes,Yes,71.0,82.0,NotPlaced
238,7.6,1,1,0,72.0,4.6,Yes,Yes,68.0,84.0,NotPlaced
8635,8.5,2,3,2,90.0,4.5,Yes,Yes,85.0,88.0,Placed
9027,7.8,1,2,1,83.0,4.6,No,Yes,79.0,66.0,Placed
6779,6.5,1,1,1,67.0,4.3,Yes,Yes,57.0,68.0,NotPlaced
1166,8.3,1,3,2,76.0,4.8,Yes,Yes,71.0,87.0,Placed
8863,7.8,1,3,2,80.0,3.4,Yes,No,55.0,67.0,NotPlaced
5405,7.2,1,1,1,79.0,4.3,No,No,55.0,75.0,NotPlaced
1283,8.2,0,1,1,80.0,4.8,Yes,Yes,55.0,85.0,Placed
8650,8.0,0,2,1,74.0,4.1,Yes,Yes,57.0,87.0,Placed
2906,6.8,0,1,1,70.0,3.0,No,No,55.0,60.0,NotPlaced
7043,7.4,1,3,0,83.0,4.7,No,Yes,55.0,69.0,NotPlaced
5978,8.2,0,3,2,81.0,4.7,Yes,Yes,73.0,80.0,Placed
1495,6.5,1,1,1,70.0,3.9,No,No,55.0,62.0,NotPlaced
4120,7.6,1,1,0,62.0,4.4,No,Yes,55.0,74.0,NotPlaced
9917,8.3,2,3,3,90.0,4.8,Yes,Yes,84.0,84.0,Placed
8766,7.4,1,2,1,76.0,4.4,Yes,Yes,79.0,70.0,NotPlaced
2966,8.4,2,3,2,89.0,4.6,Yes,Yes,74.0,86.0,Placed
5404,7.5,2,2,0,72.0,4.5,Yes,Yes,72.0,70.0,NotPlaced
2134,8.2,2,3,2,90.0,4.8,Yes,No,83.0,82.0,Placed
2325,6.5,2,2,1,81.0,4.8,No,No,61.0,69.0,NotPlaced
2930,8.9,1,3,2,83.0,4.6,Yes,Yes,71.0,84.0,Placed
7894,6.6,2,3,0,77.0,4.4,Yes,Yes,78.0,76.0,Placed
7994,7.3,1,2,1,83.0,4.2,No,No,61.0,64.0,NotPlaced
4769,8.1,2,3,2,90.0,4.6,Yes,Yes,77.0,81.0,Placed
6613,8.1,1,3,0,90.0,4.5,No,Yes,59.0,83.0,NotPlaced
9807,8.1,2,3,2,77.0,4.8,Yes,No,78.0,78.0,NotPlaced
5659,8.0,1,3,2,89.0,4.3,Yes,Yes,84.0,88.0,Placed
864,8.4,2,3,0,75.0,4.8,No,No,64.0,81.0,Placed
478,7.5,2,3,2,90.0,4.7,Yes,Yes,80.0,83.0,Placed
8138,8.1,2,3,1,85.0,4.8,Yes,Yes,74.0,84.0,Placed
2973,8.1,1,3,2,70.0,4.7,No,Yes,65.0,75.0,Placed
6076,7.8,2,2,2,65.0,4.3,Yes,Yes,57.0,72.0,NotPlaced
2310,7.9,1,2,0,80.0,4.5,No,Yes,59.0,66.0,NotPlaced
3877,7.9,1,3,2,90.0,4.8,Yes,Yes,90.0,82.0,Placed
633,8.6,2,2,2,88.0,4.8,Yes,No,83.0,77.0,Placed
1050,8.5,1,3,2,88.0,4.2,Yes,Yes,87.0,88.0,Placed
9372,8.3,2,3,2,86.0,4.8,Yes,Yes,84.0,76.0,Placed
8313,8.1,0,3,2,77.0,4.8,No,No,62.0,81.0,NotPlaced
1089,8.2,2,3,2,86.0,4.7,Yes,Yes,85.0,88.0,Placed
726,6.8,1,2,0,67.0,4.8,No,No,55.0,73.0,NotPlaced
9969,8.2,1,2,2,82.0,4.3,Yes,Yes,59.0,72.0,NotPlaced
2487,8.1,1,3,2,85.0,4.7,Yes,Yes,68.0,88.0,Placed
3540,8.6,2,3,0,71.0,4.2,Yes,Yes,79.0,86.0,Placed
6337,7.8,1,2,2,90.0,4.8,Yes,Yes,81.0,80.0,Placed
3418,8.1,1,3,2,90.0,4.6,Yes,Yes,72.0,88.0,Placed
6927,6.6,1,3,2,86.0,4.4,Yes,Yes,57.0,88.0,Placed
2523,7.5,1,2,0,75.0,3.9,No,No,56.0,66.0,NotPlaced
7381,8.5,0,3,2,90.0,4.6,No,Yes,74.0,72.0,Placed
4022,8.5,0,1,0,86.0,4.7,Yes,Yes,72.0,83.0,Placed
3610,7.3,2,2,0,66.0,4.1,Yes,Yes,60.0,70.0,NotPlaced
544,8.3,1,3,1,84.0,4.6,Yes,Yes,75.0,82.0,NotPlaced
2298,7.5,1,1,1,73.0,4.2,Yes,Yes,64.0,72.0,NotPlaced
9658,8.2,1,3,1,85.0,4.4,No,Yes,83.0,69.0,NotPlaced
519,7.9,1,2,2,75.0,4.6,Yes,Yes,71.0,85.0,NotPlaced
9663,7.4,0,1,0,60.0,3.4,No,No,55.0,71.0,NotPlaced
4032,8.2,2,3,2,85.0,4.4,Yes,Yes,82.0,85.0,Placed
8357,8.6,2,2,1,90.0,4.6,Yes,Yes,81.0,80.0,Placed
940,7.6,1,2,0,66.0,3.8,Yes,No,55.0,68.0,NotPlaced
2964,7.0,2,2,1,74.0,4.3,No,Yes,55.0,83.0,NotPlaced
1333,8.8,2,3,2,90.0,4.8,Yes,Yes,77.0,85.0,Placed
407,7.8,2,3,0,89.0,4.6,No,Yes,71.0,68.0,NotPlaced
8941,7.6,1,2,1,86.0,4.4,Yes,Yes,64.0,68.0,Placed
4547,8.3,0,3,0,86.0,4.5,Yes,Yes,69.0,78.0,Placed
6881,8.0,1,1,2,81.0,3.8,Yes,Yes,76.0,70.0,Placed
6339,8.1,1,2,0,80.0,4.0,Yes,Yes,74.0,79.0,Placed
9249,7.7,1,2,0,69.0,3.5,No,Yes,56.0,59.0,NotPlaced
6132,8.7,1,3,1,90.0,4.0,Yes,Yes,81.0,80.0,Placed
8078,8.4,1,2,2,84.0,4.7,Yes,Yes,76.0,71.0,NotPlaced
9096,7.3,2,1,2,86.0,3.8,No,Yes,71.0,67.0,NotPlaced
2593,8.2,2,2,0,72.0,4.8,No,Yes,72.0,64.0,NotPlaced
2544,7.6,1,2,0,90.0,4.8,Yes,Yes,77.0,86.0,Placed
8559,7.9,0,2,0,80.0,4.2,No,Yes,66.0,60.0,NotPlaced
246,7.4,1,2,0,77.0,3.8,No,Yes,59.0,63.0,NotPlaced
6573,7.4,1,2,1,79.0,4.1,No,Yes,61.0,82.0,NotPlaced
2832,8.0,2,3,1,73.0,4.4,Yes,Yes,81.0,68.0,NotPlaced
5400,7.7,0,1,0,71.0,3.5,No,No,56.0,65.0,NotPlaced
4387,7.4,1,2,1,79.0,4.4,Yes,Yes,55.0,62.0,Placed
3865,6.5,1,1,1,68.0,3.7,No,No,55.0,64.0,NotPlaced
8528,7.6,1,3,2,90.0,4.0,Yes,Yes,73.0,84.0,NotPlaced
1009,7.1,0,1,0,68.0,3.6,No,Yes,73.0,72.0,Placed
3050,7.8,2,3,2,90.0,4.5,Yes,Yes,82.0,82.0,Placed
9156,6.6,1,2,0,65.0,4.2,No,No,83.0,72.0,NotPlaced
2185,8.0,1,3,1,83.0,4.7,Yes,Yes,77.0,83.0,NotPlaced
6923,8.3,2,3,2,90.0,4.8,Yes,Yes,73.0,84.0,Placed
4285,8.2,2,3,2,90.0,4.8,Yes,Yes,85.0,81.0,Placed
1867,7.7,1,1,0,65.0,3.0,No,No,55.0,74.0,NotPlaced
420,7.8,1,3,0,78.0,4.4,No,Yes,77.0,70.0,Placed
2038,7.8,0,3,1,76.0,3.8,No,Yes,55.0,69.0,NotPlaced
7547,8.0,2,3,2,87.0,4.8,Yes,Yes,75.0,81.0,Placed
3190,7.6,1,2,0,76.0,4.8,Yes,Yes,71.0,79.0,NotPlaced
7110,6.5,2,2,0,68.0,4.0,Yes,No,69.0,69.0,NotPlaced
2904,7.8,1,1,1,82.0,3.9,No,Yes,74.0,73.0,NotPlaced
4811,7.9,1,1,0,74.0,4.5,Yes,Yes,56.0,70.0,Placed
1869,7.4,1,1,1,75.0,3.7,No,No,61.0,68.0,NotPlaced
3170,7.9,1,1,1,67.0,3.3,Yes,Yes,71.0,68.0,NotPlaced
4723,8.1,2,2,1,65.0,4.8,Yes,No,56.0,68.0,NotPlaced
6351,7.9,1,3,2,80.0,4.8,Yes,Yes,89.0,86.0,Placed
9,6.5,1,1,0,84.0,3.9,No,Yes,75.0,71.0,NotPlaced
6439,7.9,2,3,2,90.0,4.7,Yes,Yes,87.0,83.0,Placed
9958,7.5,1,1,0,73.0,4.4,Yes,Yes,64.0,64.0,NotPlaced
3447,7.4,0,1,0,66.0,4.2,No,No,63.0,73.0,NotPlaced
7960,7.7,0,1,1,72.0,3.5,No,Yes,64.0,67.0,NotPlaced
9954,8.4,2,3,2,90.0,4.8,Yes,Yes,79.0,85.0,Placed
9404,7.4,1,1,3,85.0,4.0,Yes,Yes,74.0,71.0,NotPlaced
9061,8.1,1,3,2,75.0,4.7,Yes,Yes,76.0,68.0,NotPlaced
2370,9.0,2,3,2,88.0,4.8,No,Yes,72.0,84.0,Placed
6759,7.8,0,3,1,90.0,4.7,No,No,75.0,74.0,Placed
5882,6.5,0,1,1,75.0,4.5,Yes,Yes,67.0,81.0,NotPlaced
7625,6.5,1,1,0,73.0,4.0,Yes,No,59.0,67.0,Placed
3729,7.4,0,1,0,66.0,3.7,No,No,55.0,70.0,NotPlaced
6055,8.7,1,2,0,69.0,4.6,Yes,Yes,65.0,81.0,Placed
7016,7.8,1,1,1,76.0,3.8,No,Yes,55.0,66.0,NotPlaced
3719,7.5,1,2,0,68.0,4.2,Yes,Yes,57.0,75.0,NotPlaced
9033,7.3,1,1,0,77.0,3.7,No,No,55.0,65.0,NotPlaced
9858,7.8,2,3,2,87.0,4.5,Yes,Yes,75.0,86.0,NotPlaced
7541,7.9,1,2,0,77.0,4.2,No,Yes,75.0,63.0,NotPlaced
548,7.4,1,3,1,75.0,4.5,Yes,Yes,83.0,67.0,Placed
1580,6.6,1,3,1,75.0,3.9,Yes,Yes,71.0,70.0,NotPlaced
4972,8.0,2,3,0,90.0,4.8,Yes,Yes,89.0,80.0,Placed
8804,8.5,0,3,2,90.0,4.8,Yes,Yes,74.0,64.0,Placed
8322,7.9,2,3,2,90.0,4.8,Yes,Yes,77.0,83.0,Placed
8947,8.0,1,3,0,81.0,4.3,Yes,Yes,80.0,71.0,NotPlaced
9211,6.7,1,1,0,81.0,4.5,No,Yes,65.0,61.0,NotPlaced
5239,6.6,1,1,1,66.0,4.2,No,Yes,58.0,68.0,NotPlaced
9269,8.2,1,1,0,73.0,4.5,No,Yes,76.0,84.0,NotPlaced
3409,7.8,2,3,2,90.0,4.8,Yes,Yes,68.0,87.0,Placed
7803,8.5,2,3,2,85.0,4.7,Yes,Yes,78.0,68.0,Placed
1287,8.5,2,3,0,90.0,4.7,Yes,Yes,84.0,88.0,Placed
4065,8.3,1,2,2,78.0,4.8,Yes,Yes,77.0,82.0,NotPlaced
4669,7.5,1,1,1,77.0,4.1,Yes,No,77.0,67.0,NotPlaced
7462,8.1,0,3,2,90.0,4.8,Yes,Yes,79.0,86.0,Placed
3469,7.4,1,1,1,67.0,3.3,No,No,55.0,63.0,NotPlaced
638,7.5,1,1,0,79.0,4.5,No,No,56.0,74.0,NotPlaced
3234,7.6,2,2,3,86.0,4.8,Yes,Yes,85.0,84.0,Placed
7741,7.5,2,3,1,79.0,4.4,Yes,Yes,68.0,71.0,Placed
5516,7.7,1,3,0,76.0,4.5,Yes,No,69.0,64.0,Placed
7509,8.2,2,2,3,84.0,4.8,Yes,Yes,79.0,80.0,NotPlaced
312,8.5,2,3,1,90.0,4.8,Yes,Yes,78.0,82.0,NotPlaced
4607,6.5,1,2,0,71.0,4.4,No,No,55.0,61.0,NotPlaced
2154,6.6,1,2,1,69.0,3.6,No,Yes,55.0,70.0,NotPlaced
1670,6.7,1,1,1,75.0,4.3,No,Yes,65.0,67.0,NotPlaced
7100,8.3,1,3,0,88.0,4.8,Yes,Yes,73.0,85.0,Placed
3695,7.3,1,1,0,67.0,4.3,No,Yes,55.0,63.0,NotPlaced
858,6.5,0,3,2,90.0,4.8,Yes,Yes,82.0,86.0,Placed
2113,8.7,0,3,1,88.0,4.8,Yes,No,77.0,82.0,Placed
2953,8.6,1,3,2,89.0,4.6,Yes,Yes,75.0,83.0,Placed
9398,6.5,1,1,0,79.0,3.8,No,Yes,55.0,72.0,Placed
7447,6.5,1,1,0,61.0,3.5,No,Yes,61.0,69.0,NotPlaced
8274,6.7,1,1,0,74.0,3.5,No,No,65.0,62.0,NotPlaced
4102,7.4,1,3,0,81.0,4.6,Yes,Yes,80.0,71.0,NotPlaced
6571,7.5,1,1,0,74.0,3.4,No,Yes,57.0,73.0,NotPlaced
9979,7.2,1,2,2,84.0,4.8,Yes,Yes,80.0,79.0,Placed
7436,7.7,1,2,1,70.0,4.8,Yes,Yes,74.0,85.0,NotPlaced
4729,7.5,1,1,1,83.0,4.4,No,Yes,56.0,63.0,NotPlaced
3171,6.5,0,3,2,84.0,4.4,Yes,Yes,68.0,72.0,Placed
6572,7.4,1,3,1,82.0,4.4,Yes,No,56.0,83.0,NotPlaced
53,8.1,2,3,2,90.0,4.7,Yes,Yes,82.0,82.0,Placed
8075,8.5,2,1,2,87.0,4.8,Yes,Yes,78.0,85.0,Placed
5231,7.7,1,1,1,84.0,4.2,Yes,Yes,55.0,84.0,NotPlaced
9017,6.5,1,2,1,83.0,4.1,No,Yes,77.0,72.0,NotPlaced
5043,8.2,1,3,2,89.0,4.3,Yes,No,84.0,82.0,Placed
8746,7.0,1,1,1,73.0,4.3,Yes,No,74.0,81.0,NotPlaced
5509,7.4,0,1,0,72.0,3.7,Yes,No,68.0,74.0,NotPlaced
1917,8.1,1,1,2,90.0,4.8,Yes,Yes,83.0,72.0,Placed
724,6.5,1,3,2,75.0,4.7,Yes,No,78.0,62.0,NotPlaced
1528,7.5,1,2,0,73.0,4.7,Yes,Yes,55.0,70.0,Placed
1140,8.0,2,3,2,90.0,4.8,Yes,Yes,73.0,88.0,NotPlaced
8376,9.0,2,3,2,90.0,4.8,Yes,Yes,76.0,83.0,Placed
9687,8.4,2,1,0,90.0,4.4,Yes,Yes,72.0,82.0,Placed
3955,7.4,0,3,0,75.0,4.0,Yes,Yes,60.0,73.0,NotPlaced
1176,8.0,2,1,0,83.0,4.4,No,Yes,75.0,73.0,Placed
9278,7.6,0,3,2,81.0,4.5,Yes,Yes,81.0,84.0,Placed
6794,8.3,1,3,0,75.0,4.6,Yes,Yes,76.0,70.0,Placed
4818,6.6,1,1,1,80.0,3.5,No,No,70.0,72.0,NotPlaced
3345,7.4,0,2,0,71.0,3.8,No,No,55.0,64.0,NotPlaced
37,8.3,1,2,2,89.0,4.8,Yes,Yes,75.0,81.0,Placed
9921,7.3,1,3,2,75.0,4.2,Yes,Yes,72.0,84.0,NotPlaced
1339,6.5,1,1,0,67.0,4.6,No,Yes,55.0,74.0,NotPlaced
8644,6.5,1,1,0,74.0,4.7,Yes,Yes,82.0,78.0,NotPlaced
7130,8.4,1,2,2,89.0,4.8,Yes,Yes,64.0,79.0,Placed
6564,7.8,1,3,2,77.0,4.2,Yes,No,81.0,64.0,NotPlaced
7441,7.2,1,1,0,69.0,4.1,Yes,No,64.0,73.0,NotPlaced
7733,8.3,2,3,2,90.0,4.8,Yes,Yes,79.0,88.0,Placed
1660,7.8,1,2,0,73.0,4.1,No,Yes,61.0,71.0,NotPlaced
4812,7.4,2,3,0,80.0,4.0,No,Yes,79.0,62.0,NotPlaced
2349,8.5,2,3,2,84.0,4.6,Yes,Yes,74.0,83.0,Placed
6403,7.7,0,3,0,74.0,4.2,Yes,Yes,74.0,81.0,Placed
2476,7.7,1,2,0,73.0,3.8,No,Yes,55.0,74.0,NotPlaced
8390,8.3,1,3,2,90.0,4.7,Yes,Yes,80.0,85.0,Placed
1483,8.2,0,1,1,73.0,4.5,Yes,No,58.0,65.0,Placed
4694,8.2,2,3,2,86.0,4.5,Yes,Yes,87.0,63.0,Placed
3658,8.4,1,1,1,67.0,3.5,No,Yes,55.0,64.0,NotPlaced
4925,7.7,1,1,0,79.0,4.6,No,No,88.0,61.0,NotPlaced
700,6.7,0,1,1,69.0,4.4,No,No,76.0,68.0,NotPlaced
4137,8.3,2,3,2,89.0,4.8,Yes,Yes,78.0,86.0,Placed
5139,8.4,1,3,0,90.0,4.5,Yes,Yes,59.0,82.0,Placed
1701,7.5,1,1,2,84.0,4.7,Yes,Yes,66.0,83.0,NotPlaced
7896,7.9,2,2,1,90.0,4.8,Yes,Yes,82.0,87.0,Placed
5022,8.4,2,3,2,90.0,4.8,Yes,Yes,85.0,81.0,Placed
4876,7.9,1,2,0,78.0,4.5,Yes,Yes,75.0,81.0,Placed
9395,7.7,0,2,3,74.0,4.0,Yes,Yes,90.0,84.0,NotPlaced
4601,8.3,0,1,1,77.0,4.7,Yes,Yes,79.0,82.0,Placed
4804,8.4,2,1,0,77.0,4.6,No,Yes,55.0,60.0,NotPlaced
4565,8.5,2,3,2,84.0,4.7,Yes,Yes,87.0,80.0,Placed
99,7.7,1,3,1,89.0,4.6,No,Yes,61.0,84.0,Placed
457,7.4,1,3,0,76.0,4.4,Yes,Yes,58.0,71.0,NotPlaced
5700,8.2,1,2,1,86.0,4.5,Yes,Yes,74.0,83.0,Placed
9277,7.7,2,3,2,75.0,4.4,Yes,No,83.0,83.0,Placed
6314,8.5,2,3,2,90.0,4.7,Yes,Yes,84.0,87.0,Placed
9329,7.5,1,2,1,68.0,4.8,No,No,58.0,70.0,NotPlaced
4007,8.2,1,3,2,68.0,4.4,No,Yes,55.0,85.0,NotPlaced
9989,7.3,1,2,1,81.0,4.0,No,Yes,64.0,85.0,NotPlaced
2265,7.6,1,2,0,77.0,4.1,No,Yes,68.0,72.0,Placed
6556,8.4,1,3,3,89.0,4.8,Yes,Yes,84.0,72.0,Placed
4538,7.5,1,1,0,75.0,4.4,No,No,68.0,69.0,NotPlaced
1389,7.8,1,3,2,89.0,4.6,Yes,Yes,72.0,81.0,Placed
9554,7.6,2,3,1,78.0,3.8,No,Yes,62.0,64.0,NotPlaced
537,8.1,2,3,2,84.0,4.6,Yes,Yes,78.0,84.0,Placed
412,7.5,1,3,2,90.0,4.2,Yes,Yes,80.0,72.0,Placed
9959,8.2,2,3,2,90.0,4.4,Yes,Yes,73.0,85.0,Placed
4271,7.9,2,1,1,85.0,4.2,Yes,Yes,79.0,70.0,Placed
9754,6.7,1,1,0,66.0,4.4,No,No,78.0,68.0,NotPlaced
5208,8.6,1,1,2,73.0,3.8,Yes,No,64.0,64.0,NotPlaced
390,8.3,2,3,2,82.0,4.8,Yes,Yes,57.0,73.0,Placed
7075,8.1,1,2,1,77.0,4.4,No,Yes,55.0,68.0,NotPlaced
9068,7.0,0,3,3,76.0,4.5,Yes,Yes,87.0,81.0,Placed
126,7.7,1,2,0,73.0,4.0,No,Yes,65.0,75.0,Placed
4896,8.3,0,3,2,86.0,4.7,Yes,Yes,82.0,86.0,Placed
3374,7.7,0,1,0,81.0,4.8,Yes,No,55.0,70.0,NotPlaced
