studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
8098,8.2,1,3,0,86.0,4.7,Yes,Yes,81.0,88.0,Placed
4529,8.4,2,1,1,78.0,3.9,Yes,Yes,57.0,62.0,NotPlaced
6736,7.9,0,1,0,78.0,4.4,Yes,Yes,77.0,73.0,NotPlaced
438,8.4,2,3,2,90.0,4.8,Yes,Yes,82.0,86.0,Placed
1256,7.6,1,3,0,83.0,4.3,Yes,Yes,81.0,81.0,Placed
9789,8.5,1,3,0,81.0,4.8,Yes,Yes,73.0,83.0,Placed
8830,8.3,1,3,2,88.0,4.8,Yes,Yes,74.0,88.0,Placed
9495,8.5,1,3,2,90.0,4.8,Yes,Yes,78.0,88.0,Placed
744,6.7,1,1,0,78.0,3.1,No,Yes,74.0,58.0,NotPlaced
7324,8.1,2,3,0,87.0,4.4,Yes,Yes,69.0,78.0,Placed
7470,7.8,1,1,0,86.0,4.6,No,Yes,59.0,69.0,NotPlaced
2991,8.3,2,3,2,86.0,4.8,Yes,Yes,78.0,86.0,Placed
3349,7.1,1,1,0,77.0,4.1,No,Yes,74.0,66.0,NotPlaced
3864,6.8,1,2,2,84.0,4.1,Yes,Yes,55.0,67.0,Placed
1083,7.4,0,2,0,86.0,3.8,No,Yes,78.0,71.0,NotPlaced
8515,7.7,0,1,0,89.0,4.2,No,No,55.0,70.0,NotPlaced
728,8.7,1,3,2,90.0,4.7,Yes,Yes,74.0,86.0,Placed
1881,7.2,0,1,0,73.0,3.7,No,No,55.0,62.0,NotPlaced
5181,7.7,1,1,0,70.0,4.8,Yes,Yes,55.0,73.0,NotPlaced
763,7.7,1,1,0,70.0,3.9,No,Yes,55.0,67.0,NotPlaced
5628,8.2,2,2,2,70.0,4.2,Yes,No,56.0,71.0,NotPlaced
5514,8.3,2,3,0,82.0,3.5,Yes,No,82.0,80.0,NotPlaced
5548,7.7,2,2,2,85.0,4.3,Yes,Yes,82.0,84.0,Placed
9674,8.2,2,2,3,84.0,3.9,No,Yes,71.0,84.0,NotPlaced
1010,8.2,2,3,2,90.0,4.6,Yes,No,72.0,85.0,NotPlaced
9935,6.6,1,2,0,71.0,4.4,Yes,Yes,69.0,68.0,NotPlaced
4930,8.2,1,3,2,86.0,4.8,Yes,Yes,86.0,83.0,Placed
1498,6.7,1,1,1,65.0,3.8,No,No,55.0,62.0,NotPlaced
4678,7.6,1,1,0,66.0,4.1,No,No,67.0,73.0,NotPlaced
8297,7.6,0,1,1,83.0,3.4,No,Yes,55.0,64.0,Placed
1211,7.9,1,2,0,89.0,4.8,No,Yes,77.0,66.0,NotPlaced
692,7.5,0,2,1,62.0,4.5,No,No,55.0,65.0,NotPlaced
4869,8.5,2,3,1,85.0,4.1,Yes,Yes,89.0,79.0,Placed
9640,8.7,2,3,2,90.0,4.8,Yes,Yes,81.0,86.0,Placed
8411,8.3,2,3,2,90.0,4.3,Yes,Yes,82.0,80.0,Placed
4546,7.5,1,2,1,76.0,4.4,No,Yes,70.0,75.0,NotPlaced
3272,7.4,1,1,0,75.0,4.3,No,No,60.0,64.0,NotPlaced
9059,8.3,1,1,0,70.0,4.6,Yes,Yes,79.0,84.0,NotPlaced
8687,8.6,2,2,1,78.0,4.0,Yes,Yes,81.0,77.0,NotPlaced
4886,6.5,1,2,0,60.0,4.7,No,Yes,55.0,63.0,NotPlaced
4178,7.4,0,3,2,90.0,4.7,Yes,Yes,68.0,71.0,Placed
3995,7.5,1,1,0,69.0,3.7,No,Yes,55.0,70.0,NotPlaced
8653,7.6,1,2,1,80.0,3.9,No,Yes,80.0,66.0,NotPlaced
7519,8.4,0,1,1,78.0,3.8,Yes,No,64.0,68.0,NotPlaced
6293,6.5,1,1,1,73.0,3.9,No,No,58.0,60.0,NotPlaced
5191,7.4,0,1,0,80.0,3.4,No,No,70.0,70.0,NotPlaced
4835,8.5,1,3,2,89.0,4.3,Yes,Yes,77.0,70.0,Placed
5035,7.6,1,1,1,81.0,4.0,No,Yes,65.0,65.0,NotPlaced
270,6.6,1,2,1,65.0,4.1,No,No,56.0,58.0,NotPlaced
5963,7.4,1,2,1,68.0,3.5,No,Yes,58.0,76.0,NotPlaced
245,7.6,2,3,0,88.0,4.4,No,Yes,80.0,68.0,Placed
6708,8.2,1,3,2,90.0,4.3,Yes,Yes,77.0,87.0,Placed
3646,7.9,2,3,0,81.0,4.6,Yes,Yes,82.0,79.0,NotPlaced
5484,7.6,0,1,1,73.0,3.3,No,No,56.0,62.0,NotPlaced
157,8.4,1,3,2,90.0,4.5,Yes,Yes,79.0,86.0,Placed
89,8.8,1,3,0,76.0,4.7,Yes,Yes,75.0,84.0,Placed
7144,8.2,2,3,2,90.0,4.8,Yes,No,83.0,86.0,Placed
1421,7.7,1,1,0,67.0,4.0,Yes,No,64.0,61.0,NotPlaced
4071,8.4,2,3,2,90.0,4.8,Yes,Yes,69.0,83.0,Placed
7897,7.7,1,2,0,87.0,4.0,Yes,Yes,73.0,84.0,Placed
7173,7.3,1,2,0,80.0,3.7,No,Yes,55.0,69.0,Placed
5629,8.9,0,3,3,87.0,4.8,Yes,Yes,73.0,88.0,Placed
1163,7.8,0,1,1,77.0,4.8,No,Yes,73.0,67.0,NotPlaced
5421,7.7,0,3,1,84.0,4.2,Yes,No,67.0,85.0,NotPlaced
8595,7.6,1,1,2,69.0,3.9,No,Yes,63.0,69.0,NotPlaced
4260,8.0,2,3,2,84.0,4.7,Yes,Yes,70.0,85.0,Placed
8108,7.6,1,3,1,73.0,4.8,No,Yes,62.0,73.0,Placed
5869,6.7,0,2,0,74.0,4.2,Yes,Yes,55.0,68.0,NotPlaced
475,7.3,1,2,1,75.0,4.6,No,Yes,55.0,75.0,NotPlaced
1775,7.4,0,1,0,75.0,3.8,No,No,56.0,66.0,NotPlaced
442,8.3,2,3,2,90.0,4.8,Yes,Yes,74.0,83.0,Placed
5756,7.6,1,2,2,76.0,4.8,Yes,Yes,68.0,85.0,NotPlaced
747,7.9,1,1,1,65.0,4.3,No,No,57.0,80.0,NotPlaced
4931,8.6,2,3,2,90.0,4.8,Yes,Yes,76.0,88.0,Placed
6485,7.6,1,1,1,70.0,3.8,No,Yes,55.0,69.0,Placed
4694,8.2,2,3,2,86.0,4.5,Yes,Yes,87.0,63.0,Placed
3279,8.3,2,2,0,76.0,3.9,No,No,83.0,80.0,NotPlaced
6489,6.8,0,2,0,80.0,4.3,Yes,No,55.0,64.0,Placed
2087,7.8,2,3,2,90.0,4.8,Yes,Yes,79.0,87.0,Placed
7545,8.1,2,3,2,85.0,4.8,Yes,Yes,83.0,84.0,Placed
462,7.9,0,1,0,60.0,3.4,No,No,64.0,59.0,NotPlaced
4526,8.2,1,2,2,89.0,4.3,Yes,No,79.0,80.0,Placed
9539,7.8,1,2,1,69.0,4.5,Yes,No,71.0,67.0,NotPlaced
4128,8.5,1,3,2,87.0,4.4,Yes,Yes,82.0,82.0,Placed
325,7.2,1,2,0,69.0,4.0,No,Yes,55.0,61.0,NotPlaced
8583,7.8,2,1,2,90.0,4.8,Yes,Yes,73.0,83.0,Placed
3044,8.3,1,2,0,78.0,4.4,Yes,Yes,57.0,81.0,NotPlaced
5993,7.7,1,1,0,78.0,4.3,Yes,Yes,62.0,69.0,Placed
6527,8.1,2,3,2,90.0,4.8,Yes,Yes,80.0,87.0,Placed
4882,8.0,1,3,0,86.0,4.4,Yes,Yes,78.0,88.0,NotPlaced
8904,8.3,1,1,1,71.0,3.9,Yes,No,55.0,59.0,NotPlaced
139,7.9,1,3,1,75.0,3.7,No,Yes,62.0,65.0,NotPlaced
3689,7.4,1,3,1,81.0,4.7,No,Yes,69.0,74.0,NotPlaced
4601,8.3,0,1,1,77.0,4.7,Yes,Yes,79.0,82.0,Placed
741,8.0,1,2,0,81.0,4.2,Yes,Yes,66.0,72.0,NotPlaced
2311,8.3,0,3,0,88.0,4.7,Yes,Yes,70.0,80.0,NotPlaced
1604,6.5,2,1,1,72.0,3.7,Yes,No,56.0,70.0,NotPlaced
4771,7.4,1,1,0,77.0,3.8,No,Yes,55.0,73.0,NotPlaced
6757,8.0,0,2,2,73.0,4.8,Yes,No,83.0,81.0,NotPlaced
5630,7.5,1,2,1,76.0,3.8,No,Yes,55.0,75.0,NotPlaced
7005,7.4,1,1,0,78.0,3.8,No,Yes,55.0,65.0,NotPlaced
8161,8.6,2,3,2,90.0,4.8,Yes,Yes,79.0,87.0,Placed
3940,8.3,2,3,2,90.0,4.7,Yes,No,87.0,87.0,Placed
8728,7.5,1,1,0,77.0,4.0,No,Yes,62.0,67.0,NotPlaced
5970,8.3,1,1,0,89.0,4.5,Yes,Yes,55.0,70.0,NotPlaced
8251,7.5,1,1,1,79.0,3.9,No,No,55.0,73.0,NotPlaced
6794,8.3,1,3,0,75.0,4.6,Yes,Yes,76.0,70.0,Placed
4433,7.7,0,1,0,67.0,3.8,No,Yes,57.0,66.0,NotPlaced
6940,8.2,0,3,1,86.0,4.1,Yes,Yes,73.0,81.0,Placed
7104,8.6,2,3,2,89.0,4.8,Yes,Yes,86.0,86.0,Placed
1395,6.7,1,1,0,73.0,3.8,No,Yes,55.0,64.0,NotPlaced
225,8.3,1,3,2,78.0,3.9,Yes,Yes,60.0,61.0,Placed
4361,7.5,1,1,1,74.0,4.6,No,Yes,57.0,69.0,NotPlaced
2319,8.3,1,3,2,89.0,4.7,Yes,Yes,72.0,80.0,NotPlaced
2892,8.3,2,1,0,80.0,4.7,Yes,Yes,84.0,86.0,Placed
3958,7.7,1,3,0,82.0,3.8,Yes,Yes,63.0,67.0,NotPlaced
2162,7.4,1,2,0,66.0,4.7,Yes,Yes,63.0,65.0,NotPlaced
1526,8.7,1,1,2,81.0,4.1,Yes,Yes,72.0,68.0,NotPlaced
4974,7.9,1,2,3,80.0,4.7,Yes,Yes,78.0,73.0,NotPlaced
8152,7.8,1,3,1,75.0,4.6,Yes,Yes,83.0,80.0,Placed
2936,8.6,2,3,1,90.0,4.8,Yes,Yes,58.0,71.0,Placed
9178,8.3,2,3,2,90.0,4.8,Yes,Yes,82.0,85.0,Placed
3388,8.3,2,3,2,84.0,4.8,Yes,Yes,77.0,82.0,Placed
9994,6.6,1,1,1,71.0,4.5,No,Yes,55.0,73.0,NotPlaced
7332,8.0,1,2,1,78.0,3.6,Yes,Yes,79.0,83.0,NotPlaced
7790,7.9,2,1,1,70.0,4.7,No,No,61.0,63.0,NotPlaced
2960,7.7,1,3,2,85.0,4.8,Yes,Yes,80.0,86.0,Placed
9272,7.5,0,1,0,72.0,3.7,No,Yes,57.0,65.0,NotPlaced
2393,7.8,1,1,0,63.0,4.4,No,Yes,55.0,68.0,NotPlaced
2603,6.8,1,1,0,80.0,4.3,No,Yes,55.0,76.0,Placed
5313,7.9,2,3,1,89.0,4.8,Yes,Yes,90.0,86.0,Placed
5843,8.0,1,1,1,82.0,4.0,No,No,55.0,74.0,NotPlaced
1736,7.8,1,1,2,81.0,3.9,No,Yes,62.0,72.0,NotPlaced
2673,6.7,1,2,0,90.0,4.7,Yes,Yes,55.0,82.0,Placed
652,6.5,1,1,1,71.0,4.2,No,No,58.0,71.0,NotPlaced
3985,6.9,1,2,0,70.0,4.3,No,No,55.0,71.0,Placed
9580,7.8,2,3,0,90.0,4.6,Yes,Yes,86.0,82.0,NotPlaced
3166,7.8,1,1,0,90.0,4.3,No,Yes,69.0,84.0,Placed
9692,7.6,0,2,1,85.0,4.3,Yes,Yes,74.0,81.0,Placed
8026,8.3,2,3,2,90.0,4.7,Yes,Yes,80.0,83.0,Placed
8184,6.7,0,1,0,70.0,4.7,Yes,Yes,61.0,85.0,Placed
8289,7.9,1,2,2,86.0,4.8,No,Yes,87.0,84.0,NotPlaced
6687,7.4,1,1,0,72.0,4.3,No,No,64.0,63.0,NotPlaced
6199,7.1,2,1,1,81.0,4.6,Yes,Yes,77.0,83.0,NotPlaced
4438,8.1,0,1,1,70.0,3.7,No,Yes,57.0,69.0,NotPlaced
4522,8.2,1,0,2,90.0,4.7,Yes,Yes,73.0,88.0,Placed
2040,7.5,1,3,1,79.0,3.8,Yes,Yes,62.0,63.0,Placed
6379,8.1,1,3,0,82.0,4.4,Yes,Yes,69.0,83.0,NotPlaced
562,7.7,1,3,0,82.0,4.2,Yes,Yes,90.0,88.0,Placed
5876,8.6,2,3,2,84.0,4.8,Yes,Yes,79.0,87.0,Placed
9515,8.2,1,1,2,74.0,4.5,Yes,No,82.0,69.0,Placed
6723,8.5,2,3,2,89.0,4.8,Yes,Yes,78.0,82.0,Placed
3610,7.3,2,2,0,66.0,4.1,Yes,Yes,60.0,70.0,NotPlaced
9329,7.5,1,2,1,68.0,4.8,No,No,58.0,70.0,NotPlaced
5464,7.2,1,2,1,74.0,3.7,No,No,55.0,72.0,NotPlaced
7523,8.0,2,3,0,90.0,4.5,Yes,Yes,85.0,79.0,Placed
8474,7.3,0,3,0,72.0,4.4,No,No,66.0,71.0,NotPlaced
455,7.9,2,3,2,90.0,4.8,Yes,Yes,78.0,86.0,Placed
3257,7.7,1,3,0,89.0,4.8,Yes,Yes,71.0,71.0,Placed
2165,7.6,1,2,0,72.0,4.1,No,Yes,60.0,64.0,NotPlaced
7480,7.5,1,1,0,81.0,3.6,No,Yes,56.0,71.0,NotPlaced
6751,8.7,2,3,2,87.0,4.6,Yes,Yes,77.0,81.0,Placed
1683,7.6,1,1,0,73.0,3.7,No,Yes,55.0,64.0,NotPlaced
8690,8.7,1,2,2,84.0,4.8,Yes,Yes,84.0,77.0,Placed
983,6.8,1,2,0,79.0,3.4,No,Yes,76.0,63.0,NotPlaced
7312,8.5,2,3,2,90.0,4.8,Yes,Yes,83.0,88.0,Placed
4820,8.2,0,2,1,69.0,3.5,No,Yes,58.0,64.0,NotPlaced
5167,7.9,1,3,2,90.0,3.6,Yes,Yes,70.0,83.0,Placed
1417,7.5,1,1,3,77.0,4.1,No,Yes,83.0,69.0,NotPlaced
3419,8.0,1,3,2,85.0,4.8,Yes,Yes,76.0,83.0,Placed
3451,7.3,1,1,0,76.0,4.3,No,Yes,63.0,69.0,NotPlaced
3144,8.2,0,3,0,90.0,4.4,Yes,Yes,86.0,78.0,Placed
7777,8.1,1,3,2,87.0,4.5,Yes,Yes,81.0,88.0,Placed
3262,7.1,0,1,0,69.0,4.2,No,Yes,57.0,71.0,Placed
1757,7.8,2,3,2,90.0,4.8,Yes,Yes,74.0,88.0,Placed
3332,8.1,1,1,0,77.0,4.8,Yes,No,57.0,63.0,Placed
2291,8.7,1,3,2,80.0,4.7,Yes,Yes,76.0,82.0,Placed
7219,7.7,1,3,2,90.0,4.8,Yes,Yes,77.0,81.0,Placed
8064,6.5,1,1,1,83.0,4.2,No,No,58.0,76.0,NotPlaced
5058,6.8,1,1,0,76.0,4.0,No,No,60.0,58.0,NotPlaced
8351,6.6,0,1,0,71.0,4.3,No,Yes,56.0,64.0,NotPlaced
3289,8.2,1,3,2,88.0,4.4,Yes,No,74.0,84.0,NotPlaced
3581,8.3,2,3,2,90.0,4.5,Yes,Yes,63.0,82.0,NotPlaced
4142,7.0,0,1,2,86.0,4.7,No,Yes,68.0,82.0,Placed
9238,6.6,2,3,2,90.0,4.8,Yes,Yes,63.0,83.0,Placed
6280,7.6,1,3,0,90.0,4.8,Yes,Yes,84.0,86.0,Placed
1102,7.5,0,2,0,78.0,4.4,No,Yes,62.0,65.0,NotPlaced
63,7.2,1,2,0,74.0,4.1,No,No,70.0,65.0,NotPlaced
3816,7.8,1,1,2,90.0,4.0,Yes,Yes,71.0,83.0,NotPlaced
6182,6.5,0,2,2,66.0,4.0,Yes,Yes,61.0,65.0,NotPlaced
2989,6.5,1,1,1,60.0,3.4,No,No,55.0,68.0,NotPlaced
6559,8.3,2,3,2,90.0,4.8,Yes,Yes,68.0,81.0,NotPlaced
7708,6.6,1,1,1,85.0,4.1,Yes,Yes,80.0,85.0,NotPlaced
7557,7.6,0,2,1,77.0,4.7,Yes,Yes,76.0,65.0,NotPlaced
732,7.9,2,3,2,90.0,4.8,Yes,Yes,82.0,84.0,Placed
2464,7.6,1,2,1,86.0,4.4,Yes,Yes,90.0,79.0,NotPlaced
3890,6.5,1,1,1,75.0,4.0,No,Yes,60.0,67.0,NotPlaced
8532,7.5,0,2,0,80.0,3.8,Yes,Yes,77.0,69.0,NotPlaced
2158,7.8,2,2,1,65.0,4.8,No,Yes,55.0,73.0,Placed
4134,7.5,1,2,1,69.0,3.2,No,Yes,55.0,65.0,NotPlaced
2304,8.4,2,3,2,90.0,4.8,Yes,Yes,77.0,77.0,NotPlaced
3013,8.3,1,3,1,73.0,4.5,Yes,Yes,83.0,66.0,Placed
4396,8.4,2,1,0,84.0,4.4,Yes,Yes,83.0,58.0,NotPlaced
5610,6.5,1,1,0,85.0,4.6,No,Yes,59.0,65.0,NotPlaced
8024,7.5,1,2,0,69.0,3.5,No,No,55.0,62.0,NotPlaced
8182,7.1,1,1,3,75.0,4.4,Yes,Yes,74.0,82.0,NotPlaced
7891,7.6,1,1,1,66.0,3.8,No,No,56.0,67.0,NotPlaced
8546,6.5,2,3,2,84.0,4.5,Yes,No,81.0,68.0,NotPlaced
5779,7.5,0,3,1,65.0,4.2,No,No,58.0,67.0,NotPlaced
5862,7.5,1,1,1,78.0,4.4,No,Yes,55.0,69.0,NotPlaced
7929,7.3,1,2,0,80.0,4.5,Yes,Yes,55.0,64.0,Placed
4978,7.7,2,2,0,75.0,4.5,Yes,Yes,78.0,72.0,NotPlaced
895,7.6,1,1,0,74.0,4.0,No,Yes,60.0,68.0,NotPlaced
7675,7.7,1,3,2,88.0,4.5,Yes,Yes,79.0,70.0,NotPlaced
8722,7.5,0,1,1,82.0,3.8,No,Yes,62.0,70.0,NotPlaced
6032,7.6,1,1,0,73.0,4.2,No,Yes,55.0,69.0,NotPlaced
6563,8.6,2,3,2,90.0,4.8,Yes,Yes,88.0,87.0,Placed
4966,6.7,1,1,1,68.0,4.8,Yes,No,57.0,65.0,NotPlaced
254,8.1,0,2,2,80.0,4.4,Yes,No,82.0,85.0,Placed
3819,6.7,1,1,0,71.0,3.9,No,No,65.0,62.0,NotPlaced
2754,6.5,1,1,0,70.0,4.2,No,Yes,63.0,72.0,NotPlaced
1477,8.2,1,3,2,90.0,4.5,Yes,Yes,73.0,87.0,Placed
7670,6.7,0,2,1,71.0,3.7,No,No,55.0,67.0,NotPlaced
8815,8.1,1,2,2,78.0,4.7,Yes,Yes,57.0,83.0,NotPlaced
9609,6.5,2,2,0,83.0,4.1,Yes,Yes,57.0,81.0,NotPlaced
8044,8.2,0,3,2,90.0,4.5,Yes,Yes,81.0,85.0,Placed
1043,8.3,2,3,2,90.0,4.8,Yes,Yes,72.0,84.0,NotPlaced
3353,6.5,1,1,1,83.0,3.8,Yes,No,72.0,72.0,Placed
1701,7.5,1,1,2,84.0,4.7,Yes,Yes,66.0,83.0,NotPlaced
4248,8.1,1,3,0,81.0,3.7,No,Yes,55.0,75.0,NotPlaced
4812,7.4,2,3,0,80.0,4.0,No,Yes,79.0,62.0,NotPlaced
3211,8.4,2,3,0,74.0,4.3,Yes,Yes,74.0,84.0,NotPlaced
4283,8.0,2,3,2,90.0,4.8,Yes,Yes,90.0,86.0,Placed
4051,6.6,1,1,0,76.0,4.0,No,No,57.0,58.0,NotPlaced
3605,6.8,0,1,2,77.0,3.6,No,Yes,57.0,64.0,NotPlaced
6093,8.0,1,3,0,90.0,4.8,Yes,Yes,76.0,83.0,Placed
5503,6.6,1,1,0,81.0,4.4,Yes,Yes,74.0,75.0,NotPlaced
4744,8.5,2,3,2,90.0,4.3,Yes,Yes,79.0,83.0,Placed
297,7.5,0,2,0,69.0,3.6,No,No,61.0,59.0,NotPlaced
8313,8.1,0,3,2,77.0,4.8,No,No,62.0,81.0,NotPlaced
8537,8.2,1,2,0,88.0,4.8,Yes,Yes,71.0,69.0,Placed
8982,8.2,2,3,0,81.0,4.8,Yes,No,85.0,80.0,Placed
6244,7.4,1,2,1,83.0,3.9,No,Yes,58.0,64.0,NotPlaced
3143,8.7,2,3,2,90.0,4.8,Yes,Yes,90.0,80.0,Placed
8828,7.4,1,3,1,84.0,4.5,Yes,Yes,81.0,73.0,Placed
7130,8.4,1,2,2,89.0,4.8,Yes,Yes,64.0,79.0,Placed
1727,8.5,2,3,2,90.0,4.8,Yes,Yes,78.0,84.0,Placed
3241,7.6,1,1,0,77.0,4.4,No,No,55.0,65.0,NotPlaced
3107,7.0,1,2,1,83.0,4.8,Yes,Yes,58.0,64.0,NotPlaced
1601,8.2,1,3,0,88.0,4.8,No,Yes,77.0,88.0,Placed
7429,7.4,1,2,0,71.0,4.6,No,No,63.0,68.0,NotPlaced
4777,8.1,1,3,2,90.0,4.7,No,Yes,72.0,88.0,Placed
4106,7.9,1,2,3,84.0,4.5,Yes,No,79.0,70.0,NotPlaced
9786,7.2,1,2,1,80.0,4.1,No,Yes,58.0,68.0,NotPlaced
4203,8.4,2,3,2,73.0,4.8,Yes,Yes,82.0,88.0,NotPlaced
3665,6.6,1,1,0,78.0,3.7,No,Yes,73.0,68.0,NotPlaced
7626,8.3,2,1,2,75.0,3.9,No,No,55.0,64.0,NotPlaced
8988,8.6,0,2,2,83.0,3.9,Yes,Yes,70.0,85.0,NotPlaced
7477,8.1,1,2,0,86.0,4.8,No,Yes,82.0,63.0,NotPlaced
7556,7.6,1,3,1,81.0,3.9,Yes,Yes,82.0,84.0,Placed
8490,7.6,0,3,1,70.0,4.1,Yes,No,55.0,63.0,NotPlaced
6467,7.6,1,1,0,83.0,4.8,Yes,Yes,79.0,79.0,NotPlaced
6773,7.4,0,1,0,76.0,4.3,No,Yes,65.0,68.0,NotPlaced
5298,8.3,2,3,0,82.0,4.6,Yes,Yes,80.0,67.0,Placed
9501,7.6,2,3,2,82.0,4.8,Yes,Yes,80.0,80.0,Placed
8447,6.6,2,1,0,74.0,4.3,No,Yes,56.0,73.0,NotPlaced
9510,7.6,1,1,1,74.0,4.5,No,No,55.0,65.0,NotPlaced
9824,7.4,1,1,0,73.0,4.1,No,Yes,55.0,67.0,NotPlaced
9652,7.4,1,1,1,83.0,4.0,No,Yes,74.0,78.0,NotPlaced
9351,6.6,0,1,1,66.0,3.7,No,No,56.0,63.0,NotPlaced
379,8.2,2,2,2,81.0,4.8,Yes,Yes,78.0,83.0,Placed
7835,6.5,1,3,1,76.0,4.1,Yes,Yes,55.0,74.0,NotPlaced
7907,7.9,1,2,1,80.0,4.3,No,No,58.0,70.0,NotPlaced
1293,8.0,0,3,2,90.0,4.8,Yes,Yes,81.0,83.0,Placed
4810,7.5,1,1,0,71.0,3.6,Yes,No,61.0,71.0,Placed
2053,7.7,1,1,1,60.0,3.6,No,No,59.0,58.0,NotPlaced
1415,8.4,2,3,2,90.0,4.7,Yes,Yes,75.0,87.0,Placed
6157,7.8,1,2,0,86.0,4.6,No,Yes,56.0,66.0,NotPlaced
2877,7.8,1,2,0,78.0,4.8,No,Yes,57.0,74.0,NotPlaced
2091,7.7,1,2,2,86.0,4.8,Yes,Yes,73.0,86.0,Placed
1620,7.7,1,1,0,80.0,4.5,No,No,55.0,74.0,NotPlaced
7492,7.5,1,1,1,65.0,4.5,No,No,55.0,67.0,NotPlaced
5406,8.4,0,0,2,90.0,4.8,Yes,Yes,81.0,84.0,Placed
5752,7.5,1,1,1,77.0,4.5,Yes,No,76.0,68.0,NotPlaced
2219,7.5,0,1,1,71.0,3.4,No,No,66.0,74.0,NotPlaced
1733,7.6,0,2,2,82.0,4.7,Yes,No,80.0,71.0,Placed
1884,7.4,1,1,0,69.0,4.4,No,No,57.0,66.0,NotPlaced
2067,7.5,0,2,1,81.0,4.1,Yes,No,56.0,66.0,NotPlaced
6077,7.6,1,1,0,72.0,3.4,No,No,77.0,67.0,NotPlaced
5238,7.7,0,1,2,86.0,4.5,Yes,Yes,64.0,68.0,NotPlaced
3953,8.3,2,3,2,89.0,4.6,No,Yes,79.0,86.0,NotPlaced
2128,7.6,1,2,1,83.0,3.9,Yes,Yes,70.0,69.0,Placed
6343,7.8,1,2,1,84.0,4.7,Yes,No,80.0,78.0,NotPlaced
3225,7.5,0,1,0,60.0,3.8,No,No,55.0,67.0,NotPlaced
1651,8.2,2,3,2,90.0,4.1,Yes,Yes,71.0,86.0,Placed
8647,7.3,0,1,1,69.0,4.6,No,Yes,68.0,64.0,NotPlaced
5161,8.2,1,1,0,68.0,4.0,No,Yes,83.0,64.0,NotPlaced
1714,7.5,0,2,1,76.0,4.2,No,Yes,61.0,67.0,NotPlaced
3662,8.4,1,1,0,80.0,4.6,Yes,Yes,77.0,82.0,NotPlaced
5109,7.6,1,1,0,67.0,3.8,No,No,55.0,64.0,NotPlaced
9989,7.3,1,2,1,81.0,4.0,No,Yes,64.0,85.0,NotPlaced
1640,9.0,0,2,2,86.0,4.5,Yes,Yes,78.0,86.0,Placed
1439,7.6,0,2,0,79.0,4.3,No,No,55.0,63.0,Placed
9160,7.5,1,2,0,62.0,4.4,No,No,60.0,71.0,NotPlaced
9153,6.5,2,2,2,85.0,4.4,Yes,Yes,84.0,83.0,Placed
7024,7.3,0,1,0,70.0,4.4,Yes,No,67.0,67.0,NotPlaced
3928,9.0,1,3,2,90.0,4.8,Yes,Yes,77.0,78.0,Placed
6100,7.6,1,2,2,77.0,4.0,Yes,Yes,55.0,64.0,NotPlaced
9641,7.6,0,1,1,82.0,4.1,No,No,61.0,69.0,NotPlaced
5609,8.3,2,3,2,90.0,4.8,Yes,Yes,80.0,86.0,Placed
4215,6.5,2,3,2,80.0,4.1,Yes,Yes,76.0,86.0,Placed
8418,7.6,1,3,0,78.0,3.9,Yes,Yes,72.0,85.0,NotPlaced
4649,8.2,2,3,2,90.0,4.8,Yes,Yes,73.0,78.0,Placed
4267,7.6,1,1,1,73.0,3.7,No,No,55.0,63.0,NotPlaced
4567,7.6,1,1,0,81.0,3.3,Yes,Yes,57.0,65.0,NotPlaced
3256,8.8,2,3,2,90.0,4.8,Yes,Yes,84.0,83.0,Placed
8701,8.7,2,3,2,90.0,4.8,Yes,Yes,85.0,86.0,Placed
446,8.2,0,3,1,83.0,4.7,Yes,No,81.0,87.0,NotPlaced
4758,8.9,2,2,0,90.0,4.8,Yes,Yes,72.0,87.0,Placed
4028,7.6,1,1,0,72.0,4.0,No,Yes,55.0,67.0,NotPlaced
9546,7.6,1,1,1,70.0,3.8,No,Yes,57.0,67.0,NotPlaced
7113,8.4,1,1,0,80.0,4.6,No,Yes,71.0,72.0,Placed
561,7.9,2,1,1,78.0,4.1,Yes,Yes,58.0,76.0,NotPlaced
2732,8.1,1,3,2,89.0,4.8,Yes,Yes,75.0,82.0,Placed
5206,7.4,0,1,0,79.0,4.0,No,Yes,55.0,66.0,NotPlaced
5896,7.6,1,1,1,71.0,4.3,No,No,59.0,63.0,NotPlaced
1300,7.3,1,2,0,79.0,4.6,No,Yes,55.0,72.0,NotPlaced
2742,8.8,2,3,2,90.0,4.8,Yes,Yes,77.0,81.0,Placed
9905,8.7,2,1,2,85.0,4.8,Yes,Yes,84.0,68.0,Placed
5909,8.3,1,2,3,90.0,4.8,Yes,Yes,75.0,86.0,Placed
1109,7.3,1,1,2,82.0,4.2,Yes,Yes,72.0,74.0,NotPlaced
7901,7.6,1,2,1,67.0,3.9,No,No,55.0,65.0,NotPlaced
1057,7.8,1,1,1,72.0,4.3,No,Yes,62.0,70.0,NotPlaced
1845,6.7,1,1,2,78.0,4.3,No,No,65.0,68.0,NotPlaced
220,7.9,2,2,2,88.0,4.8,Yes,Yes,81.0,85.0,Placed
1702,8.4,2,3,2,81.0,4.3,Yes,Yes,75.0,79.0,Placed
