studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
4005,7.9,1,1,1,75.0,4.4,Yes,Yes,74.0,70.0,NotPlaced
6390,6.5,1,1,0,86.0,3.4,No,Yes,59.0,65.0,NotPlaced
3219,6.7,1,1,1,67.0,4.7,No,Yes,81.0,64.0,Placed
1065,7.7,1,1,1,77.0,4.1,Yes,Yes,74.0,61.0,NotPlaced
5506,6.5,0,3,1,75.0,4.3,No,No,69.0,62.0,Placed
8028,8.2,1,2,1,84.0,4.8,Yes,Yes,68.0,88.0,NotPlaced
376,7.2,1,1,0,85.0,3.5,No,Yes,84.0,70.0,NotPlaced
5113,7.2,0,2,1,78.0,4.4,No,Yes,79.0,61.0,NotPlaced
7785,8.4,0,3,1,86.0,4.0,Yes,Yes,85.0,67.0,NotPlaced
8792,6.5,1,1,1,76.0,4.8,Yes,No,57.0,79.0,NotPlaced
3251,8.3,1,3,2,90.0,4.8,Yes,Yes,75.0,80.0,Placed
5504,6.7,1,2,0,89.0,4.7,No,Yes,55.0,82.0,NotPlaced
7394,7.7,0,1,0,83.0,4.7,Yes,Yes,78.0,84.0,NotPlaced
5941,8.4,2,3,2,90.0,4.7,Yes,Yes,69.0,88.0,Placed
7974,6.5,2,3,2,80.0,4.2,No,Yes,75.0,72.0,NotPlaced
148,7.9,1,3,1,80.0,4.2,Yes,Yes,56.0,82.0,Placed
6977,8.5,2,3,2,90.0,4.7,Yes,Yes,90.0,86.0,Placed
2820,7.8,1,2,0,75.0,4.5,No,Yes,55.0,71.0,Placed
619,6.5,1,1,0,84.0,4.5,Yes,Yes,55.0,84.0,NotPlaced
8817,8.0,1,3,0,80.0,4.0,Yes,Yes,83.0,68.0,NotPlaced
1349,6.6,2,2,0,85.0,3.7,Yes,Yes,58.0,72.0,Placed
7418,7.5,1,1,1,72.0,4.5,No,Yes,59.0,65.0,NotPlaced
8417,7.4,2,1,0,80.0,4.0,Yes,Yes,69.0,67.0,NotPlaced
2537,7.4,1,1,0,90.0,4.4,No,Yes,58.0,63.0,NotPlaced
5456,8.7,2,3,2,83.0,4.0,Yes,Yes,77.0,83.0,Placed
3180,7.3,1,1,0,61.0,3.3,No,No,55.0,67.0,NotPlaced
2424,8.0,1,2,2,87.0,4.8,Yes,Yes,90.0,68.0,Placed
9199,8.4,1,3,2,90.0,4.8,Yes,Yes,85.0,82.0,Placed
8886,8.0,1,2,1,77.0,4.5,No,No,61.0,70.0,NotPlaced
7054,7.9,1,1,2,74.0,3.5,No,No,88.0,72.0,NotPlaced
4167,7.5,0,1,0,76.0,4.4,No,Yes,55.0,65.0,NotPlaced
8924,8.2,0,2,3,90.0,4.8,Yes,Yes,81.0,88.0,Placed
1458,8.2,2,3,2,90.0,4.5,Yes,Yes,83.0,82.0,Placed
3509,6.7,1,2,2,83.0,4.8,Yes,No,65.0,80.0,Placed
8413,7.5,2,3,1,73.0,4.3,Yes,Yes,78.0,86.0,NotPlaced
5866,6.5,1,1,0,68.0,4.8,No,Yes,62.0,66.0,NotPlaced
8800,7.0,2,3,2,90.0,4.8,Yes,Yes,90.0,80.0,Placed
5276,8.1,0,3,2,73.0,4.2,Yes,Yes,88.0,87.0,Placed
327,6.5,1,1,1,78.0,3.9,No,Yes,67.0,73.0,Placed
182,8.2,1,3,0,82.0,4.8,Yes,Yes,70.0,73.0,Placed
9570,8.4,2,3,2,88.0,4.8,Yes,Yes,85.0,82.0,Placed
6701,8.2,2,3,2,90.0,4.8,Yes,Yes,81.0,88.0,Placed
9228,7.7,1,1,0,77.0,4.0,No,Yes,55.0,70.0,NotPlaced
7259,7.5,1,1,1,72.0,3.8,No,Yes,55.0,68.0,NotPlaced
6512,8.8,2,3,2,90.0,4.7,Yes,Yes,84.0,86.0,Placed
590,7.8,1,2,0,81.0,3.9,No,No,63.0,71.0,NotPlaced
5278,7.4,1,2,1,68.0,4.2,Yes,Yes,72.0,66.0,NotPlaced
6496,7.8,1,1,1,78.0,4.2,No,No,55.0,72.0,NotPlaced
8619,8.3,2,3,2,85.0,4.7,Yes,No,80.0,85.0,Placed
1671,8.2,1,3,2,86.0,4.4,Yes,Yes,76.0,65.0,Placed
2244,7.5,1,2,0,79.0,3.8,No,No,64.0,70.0,NotPlaced
758,7.7,0,1,1,76.0,3.9,No,No,58.0,66.0,NotPlaced
9996,7.5,1,1,2,72.0,3.9,Yes,No,85.0,66.0,NotPlaced
117,8.8,1,3,2,90.0,4.6,Yes,Yes,83.0,83.0,Placed
2743,7.6,1,3,0,80.0,4.8,Yes,Yes,73.0,78.0,Placed
2704,7.3,1,1,0,78.0,3.7,No,No,55.0,70.0,NotPlaced
6235,7.3,2,3,2,90.0,4.3,Yes,Yes,74.0,72.0,NotPlaced
5474,7.4,1,2,0,82.0,4.3,No,Yes,60.0,66.0,NotPlaced
8715,8.4,2,3,2,87.0,4.7,Yes,Yes,79.0,86.0,Placed
8961,7.9,1,3,3,80.0,4.1,Yes,Yes,71.0,84.0,Placed
7924,6.6,0,2,1,67.0,4.2,No,Yes,55.0,66.0,NotPlaced
6606,8.6,2,3,2,90.0,4.8,Yes,Yes,67.0,85.0,NotPlaced
6221,7.6,1,1,1,71.0,4.5,Yes,No,61.0,72.0,Placed
4803,7.8,1,3,0,82.0,4.2,Yes,No,60.0,86.0,Placed
7642,6.9,1,2,0,70.0,4.8,Yes,Yes,78.0,88.0,NotPlaced
5355,6.9,1,3,2,65.0,4.0,No,Yes,79.0,60.0,NotPlaced
6555,7.7,1,2,1,74.0,4.8,Yes,Yes,70.0,66.0,NotPlaced
7273,6.5,1,3,0,82.0,4.7,Yes,Yes,55.0,82.0,Placed
7383,8.4,2,3,2,90.0,4.5,Yes,Yes,75.0,80.0,Placed
5469,8.2,1,3,0,87.0,3.7,Yes,Yes,74.0,88.0,Placed
8017,7.8,1,2,0,84.0,3.0,Yes,Yes,62.0,70.0,NotPlaced
1856,7.4,1,2,0,70.0,4.5,Yes,Yes,70.0,64.0,Placed
9906,8.1,1,2,0,78.0,4.3,Yes,Yes,71.0,83.0,NotPlaced
6338,8.5,2,3,2,90.0,4.8,Yes,No,78.0,81.0,Placed
8079,8.1,2,3,2,87.0,4.6,No,Yes,73.0,85.0,Placed
7981,8.3,0,3,0,90.0,4.6,Yes,Yes,81.0,88.0,Placed
8404,8.0,2,3,2,90.0,4.8,Yes,Yes,84.0,84.0,Placed
6463,8.4,2,3,1,76.0,4.8,Yes,Yes,56.0,80.0,NotPlaced
8382,7.6,1,1,1,77.0,4.8,No,Yes,63.0,68.0,NotPlaced
6319,7.7,0,1,1,83.0,3.7,No,Yes,55.0,69.0,NotPlaced
7485,7.5,1,2,0,70.0,4.2,No,Yes,55.0,72.0,Placed
8741,7.3,1,1,0,79.0,4.5,No,Yes,55.0,67.0,NotPlaced
281,8.3,2,3,1,90.0,4.8,Yes,No,55.0,80.0,Placed
1335,7.3,2,1,1,80.0,4.6,No,Yes,74.0,75.0,NotPlaced
8125,8.5,1,3,1,84.0,4.8,Yes,Yes,73.0,84.0,Placed
965,6.5,1,1,1,62.0,3.4,No,Yes,69.0,70.0,NotPlaced
2299,7.5,1,1,1,62.0,4.3,No,No,60.0,61.0,NotPlaced
3096,8.4,2,3,0,90.0,4.7,Yes,Yes,78.0,83.0,Placed
6353,7.4,0,1,0,82.0,4.1,No,Yes,58.0,69.0,NotPlaced
7530,8.3,1,1,2,90.0,4.5,Yes,Yes,79.0,81.0,Placed
8240,6.6,0,1,1,66.0,3.8,No,No,62.0,58.0,NotPlaced
3797,7.1,1,1,0,69.0,3.5,No,No,60.0,65.0,NotPlaced
5703,7.5,0,2,2,73.0,4.8,Yes,Yes,64.0,83.0,Placed
4703,8.5,2,3,2,90.0,4.6,Yes,Yes,74.0,85.0,Placed
844,7.1,1,1,1,72.0,4.3,No,Yes,55.0,65.0,NotPlaced
3854,6.5,1,2,1,72.0,4.0,No,No,62.0,70.0,NotPlaced
9618,7.4,0,3,0,79.0,3.3,No,Yes,62.0,64.0,NotPlaced
3848,8.6,2,3,2,89.0,4.8,Yes,Yes,80.0,85.0,Placed
4914,7.5,0,3,2,78.0,4.2,Yes,Yes,81.0,86.0,NotPlaced
6535,7.5,1,2,0,81.0,4.3,No,Yes,66.0,66.0,NotPlaced
6498,7.2,0,1,1,76.0,4.2,No,No,55.0,69.0,NotPlaced
2376,7.4,1,1,0,77.0,3.6,No,No,55.0,65.0,NotPlaced
5981,6.5,1,1,1,72.0,4.2,No,No,55.0,57.0,NotPlaced
2969,8.1,1,2,2,84.0,4.5,Yes,Yes,78.0,84.0,Placed
5311,7.5,2,1,0,74.0,4.6,No,No,55.0,63.0,NotPlaced
1448,7.6,1,1,0,68.0,4.3,No,Yes,66.0,68.0,NotPlaced
1318,7.2,0,2,0,77.0,4.6,No,No,61.0,71.0,NotPlaced
4123,7.6,1,2,0,73.0,4.2,No,Yes,90.0,87.0,NotPlaced
531,6.7,1,2,1,68.0,4.6,No,Yes,72.0,68.0,NotPlaced
8286,6.5,1,2,0,81.0,4.1,No,No,55.0,85.0,NotPlaced
5723,7.7,1,0,0,75.0,3.6,Yes,Yes,55.0,82.0,Placed
6703,7.8,2,3,2,90.0,4.8,Yes,Yes,76.0,88.0,Placed
5142,6.6,0,2,0,79.0,4.2,Yes,No,62.0,79.0,NotPlaced
4617,8.5,1,3,2,89.0,4.8,Yes,Yes,81.0,86.0,Placed
9714,8.2,2,3,2,90.0,4.8,Yes,Yes,80.0,85.0,Placed
4782,7.5,0,1,0,78.0,4.0,No,No,55.0,71.0,NotPlaced
1096,8.4,1,3,3,90.0,4.7,Yes,Yes,78.0,72.0,Placed
1271,8.2,0,1,2,86.0,4.4,Yes,No,79.0,72.0,Placed
5003,7.5,0,3,2,83.0,4.4,Yes,Yes,78.0,88.0,Placed
5889,8.0,0,1,0,72.0,4.2,No,No,67.0,67.0,NotPlaced
3700,8.6,2,3,2,90.0,4.8,Yes,Yes,75.0,88.0,Placed
3375,7.4,1,1,1,68.0,3.9,Yes,Yes,62.0,63.0,NotPlaced
3990,6.5,1,1,1,72.0,3.5,No,No,57.0,66.0,NotPlaced
550,8.4,1,1,0,73.0,4.2,No,Yes,55.0,69.0,NotPlaced
6903,7.2,1,2,0,79.0,4.1,No,Yes,55.0,64.0,NotPlaced
7184,7.5,1,1,0,84.0,4.7,Yes,Yes,79.0,85.0,Placed
4946,6.7,0,1,0,77.0,4.1,No,No,63.0,68.0,NotPlaced
7026,6.8,1,1,0,60.0,3.7,No,No,64.0,64.0,NotPlaced
2601,7.9,0,1,0,69.0,3.8,No,Yes,66.0,61.0,NotPlaced
393,8.9,0,3,0,89.0,4.8,Yes,No,77.0,78.0,Placed
5862,7.5,1,1,1,78.0,4.4,No,Yes,55.0,69.0,NotPlaced
7957,6.7,0,1,1,77.0,3.7,No,No,63.0,67.0,NotPlaced
2666,7.6,1,3,0,72.0,4.0,Yes,No,66.0,74.0,NotPlaced
2423,7.6,1,2,2,74.0,4.2,No,Yes,81.0,68.0,NotPlaced
6124,7.5,0,1,1,64.0,3.7,No,Yes,55.0,66.0,NotPlaced
7408,7.6,2,1,0,70.0,4.4,No,Yes,57.0,66.0,NotPlaced
521,7.5,1,1,0,71.0,3.7,No,Yes,55.0,61.0,NotPlaced
1633,6.5,1,2,0,82.0,4.1,Yes,Yes,70.0,66.0,NotPlaced
4682,8.4,0,3,2,78.0,4.8,No,Yes,85.0,65.0,Placed
1865,8.4,2,3,2,90.0,4.8,Yes,No,82.0,81.0,Placed
3390,7.9,2,3,2,90.0,4.6,Yes,Yes,82.0,81.0,Placed
2168,7.9,0,1,2,87.0,4.7,Yes,Yes,89.0,85.0,NotPlaced
3088,6.6,0,2,2,77.0,4.2,No,Yes,55.0,66.0,NotPlaced
7238,6.8,1,2,1,79.0,4.6,No,No,63.0,78.0,NotPlaced
1882,7.9,0,2,0,87.0,4.4,Yes,Yes,74.0,70.0,Placed
8660,6.5,1,1,0,87.0,4.8,No,No,63.0,66.0,Placed
3907,8.4,2,3,1,89.0,4.8,Yes,Yes,81.0,67.0,Placed
876,7.7,1,1,1,71.0,4.3,Yes,No,57.0,71.0,NotPlaced
3592,6.7,1,1,1,60.0,3.3,No,Yes,62.0,69.0,Placed
2043,7.6,0,1,0,63.0,4.4,No,Yes,61.0,71.0,Placed
2589,7.3,2,2,1,85.0,4.8,No,No,56.0,69.0,NotPlaced
6883,7.5,1,1,2,80.0,4.5,No,No,64.0,70.0,NotPlaced
7600,7.3,1,1,0,60.0,3.2,No,No,61.0,70.0,NotPlaced
4889,6.7,0,1,0,76.0,4.0,No,Yes,55.0,70.0,NotPlaced
6884,8.3,2,3,3,88.0,4.8,Yes,Yes,78.0,84.0,Placed
8737,8.3,1,3,1,88.0,4.8,No,Yes,72.0,69.0,Placed
645,8.5,2,3,2,88.0,4.6,Yes,Yes,85.0,84.0,Placed
2221,6.5,1,2,3,77.0,4.4,Yes,No,64.0,80.0,NotPlaced
4393,6.8,1,1,0,67.0,4.1,Yes,No,61.0,71.0,NotPlaced
8606,7.5,1,1,0,76.0,4.0,Yes,No,55.0,67.0,NotPlaced
9628,8.4,1,3,0,82.0,4.5,Yes,Yes,80.0,64.0,Placed
7538,6.7,1,1,0,71.0,4.1,No,No,60.0,68.0,NotPlaced
6205,8.4,1,3,1,75.0,4.8,Yes,Yes,79.0,68.0,NotPlaced
7645,7.7,1,1,0,81.0,4.6,No,Yes,76.0,68.0,NotPlaced
3305,7.5,1,1,0,75.0,3.7,No,No,57.0,66.0,NotPlaced
9424,7.7,1,2,1,69.0,4.2,No,No,59.0,59.0,NotPlaced
8212,8.0,2,1,2,90.0,4.6,Yes,Yes,87.0,85.0,NotPlaced
9985,8.5,1,3,2,90.0,4.8,Yes,Yes,81.0,84.0,Placed
720,8.3,2,2,0,90.0,4.6,Yes,Yes,81.0,81.0,Placed
5333,8.4,2,3,2,90.0,4.8,Yes,Yes,76.0,86.0,Placed
2426,8.0,2,3,2,89.0,4.1,Yes,Yes,75.0,85.0,Placed
4518,8.1,2,3,1,74.0,4.0,Yes,No,61.0,82.0,NotPlaced
3860,8.9,2,3,2,90.0,4.8,Yes,Yes,71.0,87.0,Placed
1847,8.2,2,3,0,90.0,4.8,Yes,Yes,76.0,83.0,Placed
5245,8.6,1,1,0,69.0,4.7,No,Yes,58.0,72.0,NotPlaced
2059,8.7,2,3,2,90.0,4.8,Yes,Yes,80.0,86.0,Placed
235,7.5,2,3,0,88.0,4.6,Yes,Yes,79.0,83.0,NotPlaced
4949,8.5,2,3,2,83.0,4.6,Yes,Yes,73.0,81.0,Placed
1104,7.4,1,1,1,80.0,4.5,No,Yes,57.0,77.0,NotPlaced
5552,8.0,2,2,2,89.0,4.2,Yes,Yes,82.0,84.0,Placed
7069,8.5,0,3,2,77.0,4.8,Yes,Yes,81.0,84.0,Placed
7253,7.6,1,2,0,77.0,4.1,No,Yes,55.0,58.0,NotPlaced
2815,7.4,2,2,1,74.0,3.8,No,Yes,55.0,69.0,NotPlaced
4427,7.6,1,1,0,84.0,4.5,No,Yes,63.0,81.0,Placed
202,7.9,2,3,2,76.0,4.6,Yes,Yes,79.0,82.0,Placed
8288,7.5,1,1,0,71.0,4.1,No,Yes,66.0,74.0,NotPlaced
2445,6.5,1,1,2,68.0,3.5,No,No,76.0,61.0,NotPlaced
8536,6.5,1,1,1,66.0,3.8,Yes,Yes,62.0,75.0,NotPlaced
689,8.3,1,2,1,73.0,3.9,No,Yes,61.0,79.0,NotPlaced
133,8.4,1,1,0,81.0,4.6,Yes,No,78.0,82.0,Placed
9080,8.3,2,3,2,90.0,4.8,Yes,Yes,82.0,85.0,Placed
9720,6.6,1,2,1,74.0,4.1,No,Yes,83.0,88.0,Placed
1434,7.8,1,1,1,83.0,4.8,Yes,Yes,62.0,64.0,Placed
1509,7.6,2,1,1,66.0,3.4,No,No,56.0,74.0,NotPlaced
2418,7.5,0,3,0,78.0,4.7,No,No,55.0,70.0,NotPlaced
7578,6.5,1,2,0,60.0,4.3,No,No,55.0,70.0,NotPlaced
7991,7.9,0,2,0,80.0,3.6,No,No,60.0,86.0,NotPlaced
998,8.0,1,2,2,89.0,4.5,Yes,Yes,81.0,81.0,Placed
6444,7.4,1,1,1,71.0,3.3,No,No,55.0,62.0,NotPlaced
3055,8.4,2,2,2,78.0,4.1,No,Yes,83.0,80.0,Placed
3721,8.0,1,3,2,80.0,4.8,Yes,Yes,73.0,87.0,Placed
9719,7.6,1,1,0,79.0,4.2,No,Yes,79.0,85.0,NotPlaced
4335,8.4,2,3,2,90.0,4.8,Yes,Yes,87.0,80.0,Placed
511,7.9,1,2,1,63.0,4.2,No,Yes,56.0,69.0,NotPlaced
5019,8.2,1,1,0,86.0,4.6,No,Yes,79.0,61.0,NotPlaced
4040,7.6,1,3,3,75.0,4.8,Yes,Yes,78.0,84.0,Placed
6581,8.4,1,3,0,80.0,4.7,Yes,Yes,71.0,87.0,Placed
2861,8.4,2,3,0,90.0,4.8,Yes,Yes,70.0,88.0,Placed
836,6.7,0,1,0,83.0,4.4,No,No,62.0,68.0,NotPlaced
6568,7.7,2,3,0,90.0,4.7,Yes,No,88.0,78.0,NotPlaced
4508,7.4,1,1,0,70.0,4.0,No,Yes,55.0,67.0,NotPlaced
5804,8.0,1,3,2,77.0,4.5,Yes,Yes,79.0,71.0,NotPlaced
8393,7.4,1,2,3,83.0,4.7,Yes,Yes,59.0,81.0,Placed
4201,8.1,2,3,0,90.0,4.7,Yes,Yes,79.0,82.0,Placed
6057,6.5,0,2,0,74.0,4.1,No,Yes,55.0,82.0,NotPlaced
8418,7.6,1,3,0,78.0,3.9,Yes,Yes,72.0,85.0,NotPlaced
748,8.3,1,1,2,81.0,4.6,Yes,No,59.0,85.0,NotPlaced
249,6.5,1,1,0,70.0,4.7,No,Yes,79.0,64.0,NotPlaced
4119,7.8,0,2,0,71.0,4.4,No,Yes,74.0,65.0,NotPlaced
6663,8.4,0,3,2,88.0,4.7,Yes,Yes,70.0,70.0,Placed
7344,7.4,1,2,1,61.0,4.4,Yes,Yes,62.0,69.0,Placed
2672,8.4,1,1,1,82.0,4.3,Yes,Yes,60.0,82.0,NotPlaced
6803,7.9,1,2,2,89.0,4.8,Yes,Yes,82.0,83.0,Placed
6398,8.6,2,3,2,76.0,4.8,Yes,Yes,68.0,80.0,NotPlaced
4144,7.4,1,2,0,89.0,4.2,Yes,Yes,74.0,83.0,NotPlaced
3190,7.6,1,2,0,76.0,4.8,Yes,Yes,71.0,79.0,NotPlaced
1151,6.8,2,3,3,87.0,4.0,Yes,Yes,78.0,82.0,NotPlaced
5827,8.1,1,3,2,90.0,4.8,Yes,Yes,78.0,86.0,Placed
6092,7.5,2,2,2,85.0,4.6,Yes,Yes,77.0,88.0,Placed
4648,8.4,1,3,0,81.0,4.7,No,Yes,55.0,87.0,NotPlaced
8222,6.8,1,3,0,61.0,4.3,No,No,59.0,68.0,NotPlaced
9594,6.7,0,2,0,73.0,4.5,No,Yes,60.0,58.0,NotPlaced
9093,7.8,2,3,2,86.0,4.2,Yes,No,83.0,81.0,Placed
4420,6.5,1,2,0,79.0,4.5,No,Yes,55.0,67.0,NotPlaced
476,7.5,1,1,0,67.0,4.6,No,No,86.0,62.0,NotPlaced
4635,8.0,0,1,0,75.0,3.6,No,Yes,67.0,84.0,NotPlaced
9035,7.7,1,1,1,73.0,4.2,No,No,55.0,67.0,NotPlaced
2200,8.5,2,3,0,90.0,4.8,Yes,No,74.0,88.0,Placed
8705,8.4,2,3,1,86.0,4.4,Yes,Yes,57.0,80.0,Placed
2466,7.6,1,1,1,84.0,4.1,No,No,55.0,66.0,NotPlaced
1552,7.7,1,2,2,81.0,4.0,No,Yes,57.0,67.0,Placed
8813,7.8,1,3,0,76.0,4.4,Yes,Yes,74.0,74.0,NotPlaced
3644,7.9,1,3,0,78.0,4.4,No,No,61.0,66.0,NotPlaced
9321,8.2,2,3,2,88.0,4.5,Yes,Yes,72.0,83.0,Placed
5843,8.0,1,1,1,82.0,4.0,No,No,55.0,74.0,NotPlaced
1934,8.5,1,3,0,84.0,4.7,Yes,Yes,58.0,85.0,Placed
3882,7.6,0,2,0,71.0,4.3,No,No,67.0,58.0,NotPlaced
5990,8.7,1,3,3,90.0,4.5,Yes,Yes,79.0,87.0,Placed
2067,7.5,0,2,1,81.0,4.1,Yes,No,56.0,66.0,NotPlaced
3488,6.5,1,1,0,67.0,3.9,No,No,58.0,74.0,NotPlaced
818,8.4,1,3,2,78.0,4.8,Yes,No,85.0,81.0,NotPlaced
9302,6.5,1,2,0,69.0,3.4,No,Yes,55.0,67.0,Placed
7162,8.8,2,3,2,90.0,4.8,Yes,Yes,66.0,85.0,Placed
8633,7.8,0,2,1,62.0,3.6,No,No,55.0,66.0,NotPlaced
8988,8.6,0,2,2,83.0,3.9,Yes,Yes,70.0,85.0,NotPlaced
1106,7.7,1,3,2,90.0,4.7,Yes,Yes,80.0,84.0,Placed
5609,8.3,2,3,2,90.0,4.8,Yes,Yes,80.0,86.0,Placed
4121,8.4,1,1,2,90.0,4.8,No,Yes,66.0,87.0,Placed
2015,6.5,1,2,1,62.0,4.4,No,Yes,60.0,66.0,NotPlaced
8730,9.0,2,3,2,90.0,4.8,Yes,Yes,83.0,88.0,Placed
4597,8.1,0,3,0,90.0,4.5,Yes,No,78.0,85.0,Placed
9880,7.8,1,3,2,82.0,4.2,No,Yes,85.0,69.0,Placed
654,7.3,1,1,0,84.0,4.3,No,No,61.0,74.0,NotPlaced
5294,8.4,0,3,2,90.0,4.8,Yes,Yes,88.0,84.0,Placed
4456,8.0,2,2,2,86.0,4.5,Yes,Yes,76.0,85.0,Placed
325,7.2,1,2,0,69.0,4.0,No,Yes,55.0,61.0,NotPlaced
4031,6.8,1,2,1,68.0,4.3,No,Yes,64.0,69.0,NotPlaced
1532,7.6,1,2,2,81.0,3.8,Yes,No,84.0,86.0,Placed
2115,8.3,0,1,1,77.0,3.8,Yes,Yes,78.0,84.0,NotPlaced
7156,8.2,1,3,0,86.0,4.5,Yes,Yes,63.0,72.0,Placed
607,7.7,1,2,2,76.0,4.1,Yes,Yes,66.0,78.0,NotPlaced
7415,7.6,1,2,3,81.0,4.0,No,Yes,55.0,83.0,NotPlaced
7046,7.9,2,3,2,90.0,4.8,Yes,Yes,70.0,86.0,Placed
2936,8.6,2,3,1,90.0,4.8,Yes,Yes,58.0,71.0,Placed
2184,7.2,1,1,1,77.0,4.7,Yes,Yes,62.0,69.0,Placed
3275,8.2,2,3,2,89.0,4.8,Yes,Yes,84.0,86.0,Placed
1389,7.8,1,3,2,89.0,4.6,Yes,Yes,72.0,81.0,Placed
8750,7.5,0,2,0,68.0,4.0,No,Yes,67.0,71.0,Placed
5561,6.5,1,1,1,83.0,4.4,No,No,55.0,74.0,NotPlaced
6685,8.4,1,3,2,86.0,4.4,Yes,No,79.0,76.0,NotPlaced
4359,7.8,2,3,0,90.0,4.8,Yes,Yes,78.0,83.0,Placed
3357,7.5,0,2,0,74.0,3.7,No,Yes,55.0,72.0,NotPlaced
414,6.5,0,1,0,71.0,3.4,No,Yes,59.0,67.0,NotPlaced
680,7.6,1,3,0,69.0,4.3,No,Yes,73.0,72.0,Placed
8526,7.9,1,2,2,83.0,4.8,Yes,Yes,77.0,85.0,Placed
4169,8.4,0,3,0,90.0,4.4,Yes,Yes,71.0,83.0,NotPlaced
5417,8.6,2,3,2,90.0,4.8,Yes,Yes,81.0,81.0,Placed
9857,7.9,0,1,0,79.0,4.2,No,No,55.0,62.0,NotPlaced
850,8.3,2,1,0,86.0,4.8,Yes,No,74.0,86.0,NotPlaced
3575,7.7,1,1,1,67.0,4.4,No,No,56.0,64.0,NotPlaced
740,6.5,2,1,0,79.0,3.6,No,No,63.0,65.0,NotPlaced
1183,7.7,1,3,2,74.0,4.4,Yes,Yes,55.0,85.0,NotPlaced
8341,7.5,0,1,0,63.0,3.6,Yes,No,71.0,70.0,NotPlaced
6320,6.5,1,1,0,87.0,4.3,No,No,55.0,74.0,NotPlaced
331,6.5,0,2,0,80.0,4.6,Yes,Yes,62.0,86.0,Placed
3546,7.6,0,1,2,71.0,3.9,No,Yes,61.0,67.0,NotPlaced
1733,7.6,0,2,2,82.0,4.7,Yes,No,80.0,71.0,Placed
7721,8.5,1,0,2,77.0,4.6,Yes,Yes,73.0,83.0,Placed
8112,8.3,2,3,2,90.0,4.8,Yes,Yes,87.0,81.0,Placed
1286,7.4,1,2,1,70.0,3.8,No,Yes,55.0,73.0,NotPlaced
5163,7.6,2,1,1,63.0,4.8,No,Yes,78.0,71.0,Placed
7266,8.1,1,3,0,88.0,4.8,Yes,Yes,75.0,83.0,Placed
7373,6.6,1,1,0,73.0,4.5,Yes,No,72.0,66.0,NotPlaced
3355,8.3,1,3,2,90.0,4.5,Yes,Yes,75.0,79.0,Placed
442,8.3,2,3,2,90.0,4.8,Yes,Yes,74.0,83.0,Placed
5989,8.4,0,1,1,82.0,3.6,No,Yes,61.0,65.0,Placed
2137,6.5,1,2,1,72.0,4.6,Yes,Yes,82.0,71.0,NotPlaced
6806,7.8,1,2,1,80.0,4.2,Yes,Yes,57.0,82.0,NotPlaced
79,8.2,1,3,0,83.0,4.8,Yes,Yes,71.0,84.0,Placed
8896,7.6,1,1,0,74.0,4.3,No,No,58.0,71.0,NotPlaced
2275,6.5,1,1,0,62.0,4.0,No,No,61.0,74.0,NotPlaced
4786,8.2,2,1,0,82.0,4.7,Yes,Yes,63.0,72.0,Placed
8925,8.2,1,2,3,86.0,3.9,Yes,Yes,76.0,88.0,Placed
8550,7.7,2,3,2,82.0,4.8,Yes,Yes,80.0,87.0,NotPlaced
2752,8.6,0,3,2,90.0,4.8,Yes,Yes,77.0,83.0,Placed
6180,7.6,2,1,1,66.0,3.7,No,No,64.0,71.0,NotPlaced
5954,7.7,1,1,0,76.0,3.8,No,No,55.0,61.0,NotPlaced
7695,7.4,1,1,1,80.0,4.2,Yes,Yes,75.0,65.0,Placed
6528,8.0,1,2,1,85.0,4.5,No,Yes,66.0,71.0,NotPlaced
8954,8.4,2,3,2,87.0,4.6,Yes,No,83.0,87.0,Placed
5275,6.8,1,2,0,71.0,4.3,Yes,Yes,60.0,59.0,NotPlaced
8116,7.7,0,1,0,66.0,4.2,Yes,Yes,56.0,69.0,NotPlaced
3695,7.3,1,1,0,67.0,4.3,No,Yes,55.0,63.0,NotPlaced
5382,8.8,2,3,2,86.0,4.7,Yes,Yes,73.0,88.0,Placed
4686,7.0,1,2,2,90.0,4.5,Yes,Yes,55.0,82.0,Placed
9396,7.5,1,1,1,70.0,3.8,No,No,55.0,63.0,NotPlaced
8990,8.2,2,3,2,90.0,4.8,Yes,Yes,85.0,88.0,Placed
4463,8.0,1,3,2,79.0,4.8,Yes,Yes,83.0,85.0,Placed
9954,8.4,2,3,2,90.0,4.8,Yes,Yes,79.0,85.0,Placed
4979,7.5,1,2,1,79.0,4.4,Yes,No,55.0,77.0,Placed
2278,7.8,1,3,2,90.0,4.8,Yes,Yes,79.0,83.0,Placed
7371,6.5,1,1,0,86.0,4.2,Yes,Yes,65.0,65.0,NotPlaced
5256,7.8,1,3,3,84.0,3.9,Yes,Yes,64.0,72.0,NotPlaced
3804,8.5,2,2,2,89.0,4.8,Yes,Yes,68.0,83.0,Placed
7983,6.5,1,2,0,85.0,4.7,No,Yes,55.0,59.0,Placed
8127,7.6,0,3,0,79.0,4.6,Yes,Yes,63.0,61.0,NotPlaced
9945,7.0,1,2,1,67.0,3.4,No,Yes,56.0,64.0,NotPlaced
9097,7.8,2,2,2,88.0,4.3,Yes,Yes,75.0,82.0,NotPlaced
