studentid,cgpa,internships,projects,certifications,aptitudetestscore,softskillsrating,extracurricularactivities,placementtraining,ssc_marks,hsc_marks,placementstatus
3078,7.7,1,1,1,90.0,4.1,No,Yes,75.0,71.0,Placed
2049,8.6,2,3,1,90.0,4.8,Yes,Yes,75.0,88.0,Placed
7464,7.7,1,3,2,90.0,4.6,No,Yes,81.0,79.0,Placed
2507,8.3,1,0,0,73.0,4.6,Yes,Yes,70.0,85.0,Placed
6681,7.9,0,3,2,90.0,4.6,Yes,Yes,79.0,88.0,Placed
7712,6.5,1,1,0,67.0,4.0,No,No,60.0,67.0,NotPlaced
969,7.6,1,2,0,73.0,4.0,Yes,Yes,75.0,64.0,NotPlaced
9379,7.5,1,1,1,65.0,3.9,No,Yes,55.0,72.0,NotPlaced
5130,6.7,1,1,1,76.0,3.9,No,No,62.0,65.0,NotPlaced
4855,7.4,1,1,1,80.0,3.6,Yes,Yes,78.0,74.0,NotPlaced
6609,8.5,1,3,2,90.0,4.8,Yes,Yes,85.0,85.0,NotPlaced
9944,8.2,2,3,1,83.0,4.3,No,Yes,57.0,62.0,Placed
3230,8.3,2,1,1,79.0,4.2,Yes,No,78.0,74.0,NotPlaced
8829,8.2,2,3,2,85.0,4.8,Yes,Yes,73.0,85.0,Placed
6032,7.6,1,1,0,73.0,4.2,No,Yes,55.0,69.0,NotPlaced
1345,8.2,2,3,2,90.0,4.8,Yes,Yes,82.0,88.0,Placed
1017,8.1,2,3,3,76.0,4.5,Yes,Yes,69.0,67.0,NotPlaced
404,8.5,2,3,2,90.0,4.8,Yes,Yes,80.0,84.0,Placed
3703,8.2,1,1,1,79.0,4.8,Yes,Yes,55.0,67.0,NotPlaced
1394,7.6,1,2,0,75.0,4.8,No,No,61.0,69.0,NotPlaced
2495,7.9,1,3,2,90.0,4.6,Yes,Yes,81.0,88.0,Placed
8429,6.9,1,1,1,64.0,4.6,No,No,55.0,61.0,NotPlaced
8072,7.4,0,1,0,65.0,4.2,No,No,55.0,70.0,NotPlaced
6136,6.5,1,1,1,69.0,4.2,Yes,No,70.0,69.0,Placed
7165,7.2,2,3,0,85.0,4.8,No,Yes,79.0,82.0,NotPlaced
204,8.2,0,2,1,82.0,4.5,Yes,Yes,78.0,87.0,Placed
5323,7.6,1,1,0,77.0,4.2,Yes,Yes,68.0,86.0,NotPlaced
456,7.7,1,3,2,84.0,4.6,Yes,Yes,80.0,83.0,Placed
6008,6.8,0,1,1,68.0,3.9,No,No,64.0,62.0,NotPlaced
6357,7.6,0,1,1,70.0,3.9,No,No,71.0,63.0,Placed
9904,7.6,1,2,0,76.0,4.0,No,Yes,55.0,67.0,NotPlaced
3398,7.2,2,1,1,78.0,4.3,Yes,Yes,90.0,63.0,Placed
4963,9.1,1,1,0,75.0,3.8,No,No,55.0,62.0,Placed
7331,8.4,0,2,2,87.0,4.3,Yes,Yes,77.0,67.0,NotPlaced
4081,8.0,1,3,0,65.0,4.4,Yes,Yes,55.0,68.0,NotPlaced
3259,6.7,0,1,1,66.0,3.9,No,Yes,55.0,61.0,NotPlaced
9514,8.3,1,3,1,86.0,4.3,No,Yes,70.0,70.0,Placed
5504,6.7,1,2,0,89.0,4.7,No,Yes,55.0,82.0,NotPlaced
8007,6.8,1,1,1,75.0,3.8,No,Yes,57.0,67.0,NotPlaced
2268,8.0,1,1,0,77.0,3.9,Yes,Yes,72.0,68.0,Placed
7170,8.0,2,1,2,78.0,4.4,No,Yes,80.0,66.0,Placed
3082,8.2,1,1,0,75.0,4.5,No,No,60.0,87.0,NotPlaced
3392,8.0,1,2,1,82.0,4.4,No,Yes,81.0,65.0,Placed
1572,8.9,2,3,2,90.0,4.8,Yes,Yes,72.0,86.0,Placed
1482,8.0,2,3,2,90.0,4.8,Yes,Yes,79.0,78.0,Placed
5479,7.9,1,3,2,82.0,4.4,Yes,Yes,70.0,86.0,NotPlaced
1532,7.6,1,2,2,81.0,3.8,Yes,No,84.0,86.0,Placed
7080,7.6,1,3,0,81.0,4.2,No,Yes,83.0,69.0,Placed
1691,8.2,2,3,2,90.0,4.8,Yes,No,75.0,80.0,Placed
9218,8.7,0,2,2,89.0,4.6,Yes,Yes,77.0,85.0,Placed
4232,8.6,1,3,2,90.0,4.8,Yes,Yes,74.0,84.0,Placed
5035,7.6,1,1,1,81.0,4.0,No,Yes,65.0,65.0,NotPlaced
5974,7.5,1,2,0,82.0,4.2,No,Yes,77.0,64.0,NotPlaced
4732,7.8,2,3,1,79.0,3.9,Yes,Yes,82.0,64.0,NotPlaced
6550,6.9,0,1,0,72.0,4.6,No,Yes,55.0,67.0,NotPlaced
1981,8.4,1,3,2,88.0,4.5,Yes,Yes,73.0,82.0,Placed
5844,8.0,1,3,2,90.0,4.3,Yes,Yes,66.0,85.0,Placed
4110,7.8,0,1,1,72.0,3.9,No,No,58.0,71.0,NotPlaced
2752,8.6,0,3,2,90.0,4.8,Yes,Yes,77.0,83.0,Placed
4997,7.7,1,3,2,81.0,4.7,Yes,Yes,73.0,66.0,NotPlaced
5736,7.3,1,3,0,77.0,4.5,Yes,Yes,55.0,66.0,NotPlaced
3717,8.7,1,1,2,80.0,3.6,No,Yes,58.0,73.0,Placed
5322,6.6,1,2,0,73.0,4.3,Yes,No,58.0,66.0,NotPlaced
8382,7.6,1,1,1,77.0,4.8,No,Yes,63.0,68.0,NotPlaced
1387,7.9,1,1,0,61.0,4.4,Yes,Yes,55.0,67.0,NotPlaced
5032,8.0,1,3,0,80.0,4.7,No,Yes,68.0,83.0,Placed
1470,6.8,1,2,1,76.0,3.8,No,Yes,59.0,69.0,NotPlaced
5659,8.0,1,3,2,89.0,4.3,Yes,Yes,84.0,88.0,Placed
9818,8.2,2,2,2,90.0,4.8,Yes,Yes,89.0,84.0,Placed
3131,8.5,1,2,2,79.0,4.3,Yes,Yes,82.0,84.0,Placed
27,7.4,2,3,2,78.0,4.3,Yes,Yes,76.0,82.0,NotPlaced
7328,7.7,1,3,2,78.0,4.6,Yes,Yes,83.0,81.0,NotPlaced
3668,8.4,2,3,2,90.0,4.8,Yes,Yes,78.0,76.0,Placed
3987,7.5,1,1,1,71.0,4.3,No,Yes,55.0,72.0,NotPlaced
8094,8.1,1,3,0,90.0,4.8,Yes,Yes,75.0,81.0,Placed
9885,6.7,1,1,0,76.0,3.8,Yes,Yes,60.0,67.0,NotPlaced
2497,8.0,0,3,1,80.0,4.6,Yes,Yes,86.0,84.0,Placed
9848,7.6,1,1,1,82.0,3.9,No,Yes,55.0,70.0,NotPlaced
5947,7.8,0,1,1,84.0,4.3,Yes,No,67.0,80.0,NotPlaced
5649,7.4,1,1,0,77.0,3.6,No,Yes,73.0,78.0,NotPlaced
1590,7.6,1,3,0,83.0,4.1,Yes,Yes,57.0,67.0,NotPlaced
2355,8.0,2,3,2,90.0,4.8,Yes,Yes,88.0,83.0,Placed
3816,7.8,1,1,2,90.0,4.0,Yes,Yes,71.0,83.0,NotPlaced
4115,7.6,0,2,0,64.0,4.8,No,No,60.0,64.0,NotPlaced
6619,6.8,1,3,0,80.0,4.4,Yes,No,78.0,67.0,NotPlaced
1738,8.4,0,1,0,86.0,4.3,Yes,Yes,57.0,67.0,Placed
8215,8.4,2,3,2,90.0,4.8,Yes,Yes,76.0,87.0,Placed
1666,8.6,1,2,0,87.0,4.8,Yes,Yes,74.0,76.0,Placed
3307,7.5,1,2,1,60.0,3.4,Yes,Yes,78.0,84.0,NotPlaced
4368,8.2,2,3,3,81.0,4.8,Yes,Yes,82.0,80.0,Placed
9116,7.6,0,1,1,77.0,4.3,No,Yes,55.0,63.0,NotPlaced
7962,8.0,0,3,3,84.0,4.8,Yes,Yes,90.0,84.0,Placed
3700,8.6,2,3,2,90.0,4.8,Yes,Yes,75.0,88.0,Placed
5825,7.1,0,3,2,74.0,4.5,Yes,Yes,59.0,79.0,NotPlaced
1460,8.7,2,3,2,90.0,4.8,Yes,Yes,88.0,87.0,Placed
560,7.6,2,2,0,72.0,4.3,No,Yes,77.0,67.0,Placed
5340,7.5,1,1,1,68.0,4.6,Yes,Yes,59.0,65.0,NotPlaced
1782,8.4,2,3,2,80.0,4.5,Yes,Yes,57.0,64.0,Placed
541,8.7,2,3,2,90.0,4.8,Yes,Yes,75.0,88.0,Placed
7573,7.4,1,1,0,67.0,3.7,No,No,65.0,65.0,NotPlaced
9388,7.9,2,2,0,71.0,4.4,Yes,No,55.0,69.0,NotPlaced
7404,7.5,2,3,0,81.0,4.8,Yes,Yes,80.0,80.0,Placed
3232,8.4,2,2,0,74.0,4.3,Yes,No,60.0,73.0,Placed
3211,8.4,2,3,0,74.0,4.3,Yes,Yes,74.0,84.0,NotPlaced
9836,7.7,0,2,0,71.0,4.8,Yes,Yes,59.0,69.0,NotPlaced
1528,7.5,1,2,0,73.0,4.7,Yes,Yes,55.0,70.0,Placed
5012,6.5,0,1,1,60.0,3.7,No,No,61.0,68.0,NotPlaced
4131,7.8,0,1,1,78.0,4.7,No,Yes,63.0,61.0,Placed
3327,6.8,1,1,1,72.0,4.8,No,Yes,62.0,67.0,NotPlaced
43,6.7,0,1,1,72.0,4.4,No,No,55.0,60.0,NotPlaced
9205,8.0,2,2,2,87.0,4.8,Yes,Yes,78.0,73.0,Placed
1688,7.4,1,2,0,81.0,4.8,Yes,No,55.0,69.0,NotPlaced
9943,8.1,2,2,2,90.0,4.8,Yes,Yes,80.0,70.0,Placed
3405,8.5,2,1,2,77.0,4.5,Yes,Yes,66.0,71.0,Placed
8301,8.2,2,3,2,73.0,4.3,Yes,Yes,55.0,70.0,NotPlaced
7913,7.8,2,2,2,81.0,4.5,Yes,Yes,85.0,57.0,Placed
7591,8.2,1,3,0,82.0,4.7,Yes,Yes,76.0,84.0,NotPlaced
4874,8.3,1,3,2,90.0,4.5,No,Yes,77.0,81.0,NotPlaced
4713,6.6,1,1,1,72.0,4.3,No,No,63.0,74.0,NotPlaced
6679,8.0,1,3,2,90.0,4.0,No,Yes,78.0,86.0,Placed
4742,8.4,0,3,2,88.0,3.7,Yes,Yes,76.0,85.0,Placed
2233,8.3,2,3,2,90.0,4.8,Yes,Yes,88.0,87.0,Placed
5058,6.8,1,1,0,76.0,4.0,No,No,60.0,58.0,NotPlaced
9383,8.3,2,3,0,87.0,4.8,Yes,Yes,59.0,84.0,Placed
2989,6.5,1,1,1,60.0,3.4,No,No,55.0,68.0,NotPlaced
8632,7.3,1,3,0,80.0,4.2,No,No,67.0,64.0,NotPlaced
975,7.7,1,2,1,69.0,4.1,No,Yes,78.0,63.0,NotPlaced
8645,8.5,2,3,0,90.0,3.8,Yes,Yes,87.0,84.0,Placed
2005,6.7,1,2,0,76.0,4.8,Yes,Yes,59.0,66.0,Placed
3194,8.1,2,2,0,78.0,4.8,Yes,No,58.0,79.0,NotPlaced
1261,8.3,2,3,2,81.0,4.7,Yes,No,89.0,85.0,Placed
8889,8.4,1,3,2,90.0,4.8,Yes,Yes,82.0,87.0,Placed
1021,7.8,2,2,2,81.0,4.8,Yes,Yes,74.0,88.0,Placed
2058,8.4,2,3,2,90.0,4.8,Yes,Yes,74.0,88.0,Placed
1734,7.6,1,3,2,90.0,4.4,Yes,No,73.0,81.0,Placed
425,7.9,0,1,0,85.0,4.5,Yes,No,76.0,81.0,NotPlaced
2009,8.5,2,3,0,76.0,4.8,Yes,Yes,85.0,88.0,Placed
2903,8.2,1,3,3,82.0,4.0,Yes,Yes,80.0,84.0,NotPlaced
4629,8.5,1,3,2,89.0,4.8,Yes,Yes,82.0,83.0,Placed
5362,8.5,2,3,2,90.0,4.8,Yes,Yes,79.0,86.0,Placed
7074,8.7,1,3,1,90.0,4.7,Yes,Yes,83.0,88.0,Placed
4435,7.8,1,3,2,84.0,4.6,Yes,Yes,66.0,84.0,Placed
8946,7.3,1,2,1,68.0,4.6,No,Yes,65.0,70.0,NotPlaced
9876,6.5,1,2,0,68.0,3.7,No,Yes,58.0,65.0,NotPlaced
4726,8.3,1,2,2,76.0,4.5,No,Yes,74.0,70.0,Placed
8396,8.3,2,3,2,90.0,4.8,Yes,Yes,76.0,86.0,Placed
5769,7.5,1,2,2,89.0,4.8,Yes,Yes,78.0,75.0,Placed
3646,7.9,2,3,0,81.0,4.6,Yes,Yes,82.0,79.0,NotPlaced
5638,6.6,2,3,0,73.0,4.5,Yes,Yes,75.0,72.0,NotPlaced
7971,6.6,1,1,0,76.0,4.2,Yes,No,55.0,65.0,NotPlaced
3373,7.4,1,1,2,85.0,4.4,Yes,No,75.0,67.0,Placed
5576,7.6,1,2,1,79.0,4.5,No,Yes,55.0,68.0,NotPlaced
699,8.7,2,3,3,81.0,4.2,Yes,Yes,87.0,84.0,Placed
1076,7.5,1,2,2,71.0,4.1,No,Yes,72.0,83.0,Placed
1684,7.7,1,1,0,71.0,4.2,No,Yes,70.0,71.0,NotPlaced
2548,8.7,1,3,0,87.0,4.8,Yes,Yes,65.0,82.0,NotPlaced
3118,7.9,1,3,1,82.0,4.1,No,Yes,55.0,69.0,NotPlaced
972,6.7,1,2,0,77.0,4.4,No,Yes,58.0,65.0,NotPlaced
1365,8.4,1,1,2,82.0,4.8,Yes,Yes,63.0,67.0,Placed
1135,6.7,1,1,1,67.0,3.7,No,No,56.0,64.0,NotPlaced
3264,8.3,2,3,2,90.0,4.6,Yes,Yes,70.0,84.0,Placed
240,6.7,0,1,1,71.0,4.7,No,Yes,76.0,70.0,NotPlaced
682,8.1,2,2,0,71.0,4.4,Yes,Yes,78.0,83.0,Placed
9575,7.7,1,2,1,84.0,4.5,Yes,Yes,69.0,69.0,Placed
1002,7.6,1,2,1,78.0,4.3,No,Yes,60.0,71.0,NotPlaced
4675,7.5,1,2,0,78.0,4.4,Yes,Yes,67.0,62.0,Placed
4096,8.5,2,3,2,82.0,4.7,Yes,Yes,75.0,88.0,Placed
2980,8.2,2,3,2,90.0,4.8,Yes,Yes,79.0,84.0,Placed
3129,6.9,0,2,0,63.0,4.3,No,No,69.0,68.0,NotPlaced
4645,7.7,0,1,1,74.0,4.0,No,Yes,62.0,65.0,NotPlaced
7089,7.6,1,1,0,81.0,4.2,Yes,No,55.0,82.0,NotPlaced
1418,7.6,0,1,0,71.0,3.9,No,No,55.0,63.0,NotPlaced
8592,7.8,0,3,1,90.0,3.8,No,Yes,55.0,71.0,NotPlaced
511,7.9,1,2,1,63.0,4.2,No,Yes,56.0,69.0,NotPlaced
3768,8.2,2,3,2,90.0,4.8,Yes,Yes,76.0,78.0,Placed
2582,7.9,1,3,0,78.0,4.2,No,Yes,55.0,74.0,Placed
7966,7.3,1,2,1,68.0,4.3,Yes,Yes,62.0,71.0,NotPlaced
3152,7.7,0,3,0,88.0,4.8,Yes,Yes,73.0,77.0,Placed
8042,8.4,0,1,2,89.0,4.8,Yes,Yes,62.0,87.0,Placed
9495,8.5,1,3,2,90.0,4.8,Yes,Yes,78.0,88.0,Placed
1894,8.2,1,1,1,71.0,3.5,No,No,56.0,65.0,NotPlaced
9930,8.5,1,3,2,83.0,4.4,Yes,Yes,84.0,83.0,Placed
3424,6.7,1,1,0,76.0,4.6,Yes,No,79.0,65.0,Placed
8959,7.7,1,1,1,74.0,4.5,No,No,55.0,62.0,NotPlaced
5121,8.0,1,3,2,81.0,4.8,Yes,No,64.0,85.0,NotPlaced
3004,8.2,1,2,1,90.0,4.8,Yes,No,82.0,63.0,NotPlaced
8402,8.2,0,3,2,83.0,4.7,Yes,Yes,72.0,86.0,NotPlaced
6060,8.9,1,3,1,84.0,4.8,Yes,Yes,82.0,81.0,NotPlaced
1373,7.5,2,1,1,60.0,3.2,No,Yes,55.0,67.0,NotPlaced
2639,7.6,0,1,0,69.0,3.4,No,No,60.0,74.0,NotPlaced
7425,6.5,1,1,0,60.0,3.5,No,Yes,59.0,74.0,NotPlaced
2311,8.3,0,3,0,88.0,4.7,Yes,Yes,70.0,80.0,NotPlaced
1663,8.0,1,3,2,90.0,4.5,No,Yes,77.0,76.0,Placed
8788,6.8,1,1,1,78.0,3.8,No,No,58.0,68.0,NotPlaced
1789,6.7,2,1,2,72.0,4.5,No,Yes,77.0,69.0,NotPlaced
5778,8.0,1,1,1,77.0,4.7,No,Yes,55.0,71.0,NotPlaced
4181,8.4,1,1,2,79.0,4.6,No,Yes,76.0,85.0,NotPlaced
4328,7.6,1,1,1,62.0,3.4,No,No,60.0,62.0,NotPlaced
6180,7.6,2,1,1,66.0,3.7,No,No,64.0,71.0,NotPlaced
8985,8.4,0,3,2,83.0,4.0,Yes,No,62.0,64.0,Placed
9771,8.1,1,3,2,90.0,4.6,Yes,Yes,76.0,86.0,NotPlaced
986,7.9,2,1,2,89.0,4.8,Yes,No,78.0,77.0,NotPlaced
3966,8.1,1,3,2,80.0,4.4,Yes,Yes,83.0,72.0,NotPlaced
3493,7.8,2,3,0,89.0,4.5,Yes,Yes,77.0,82.0,Placed
8068,6.7,1,1,0,64.0,3.7,No,Yes,55.0,60.0,NotPlaced
1197,6.8,1,1,0,78.0,3.7,No,Yes,61.0,65.0,Placed
247,8.4,0,2,1,85.0,4.3,Yes,Yes,62.0,81.0,Placed
7436,7.7,1,2,1,70.0,4.8,Yes,Yes,74.0,85.0,NotPlaced
1887,7.4,1,2,0,80.0,4.2,Yes,Yes,83.0,80.0,Placed
8056,7.6,2,3,2,90.0,4.8,Yes,Yes,89.0,84.0,Placed
8518,7.7,1,2,0,75.0,4.4,No,No,60.0,73.0,NotPlaced
5557,8.1,1,1,3,75.0,4.0,No,No,55.0,66.0,NotPlaced
3454,7.6,1,2,0,65.0,4.3,Yes,Yes,71.0,62.0,NotPlaced
6263,8.2,0,1,2,79.0,4.4,No,Yes,80.0,73.0,Placed
8316,7.6,1,2,1,74.0,4.7,No,Yes,77.0,85.0,NotPlaced
2188,8.6,1,2,2,85.0,3.7,Yes,Yes,81.0,83.0,NotPlaced
9669,7.7,1,1,1,78.0,3.2,No,No,58.0,64.0,NotPlaced
5145,8.8,1,3,2,90.0,4.8,Yes,Yes,77.0,83.0,Placed
915,7.6,1,1,0,81.0,4.5,No,No,62.0,67.0,NotPlaced
6572,7.4,1,3,1,82.0,4.4,Yes,No,56.0,83.0,NotPlaced
8517,7.4,2,3,2,80.0,4.8,Yes,Yes,70.0,67.0,NotPlaced
2673,6.7,1,2,0,90.0,4.7,Yes,Yes,55.0,82.0,Placed
6205,8.4,1,3,1,75.0,4.8,Yes,Yes,79.0,68.0,NotPlaced
518,7.7,2,3,0,78.0,4.1,Yes,Yes,70.0,81.0,NotPlaced
711,8.4,2,3,2,84.0,4.5,Yes,Yes,78.0,78.0,Placed
6544,6.5,1,2,1,68.0,4.5,Yes,Yes,69.0,71.0,NotPlaced
8853,8.2,2,3,2,90.0,4.8,Yes,Yes,71.0,80.0,Placed
9747,7.3,0,1,1,72.0,3.6,No,Yes,59.0,67.0,NotPlaced
8702,7.9,0,3,1,81.0,4.6,No,No,66.0,70.0,NotPlaced
7763,6.5,1,2,1,69.0,4.3,No,No,55.0,61.0,NotPlaced
313,8.2,2,3,2,90.0,4.6,Yes,Yes,77.0,88.0,Placed
943,6.5,2,3,0,82.0,4.3,No,Yes,56.0,70.0,NotPlaced
9373,8.2,2,1,0,87.0,4.8,Yes,Yes,74.0,85.0,Placed
2380,8.5,1,1,2,72.0,4.0,Yes,Yes,80.0,82.0,Placed
9564,7.3,1,2,2,82.0,4.2,No,No,70.0,65.0,NotPlaced
5971,8.8,2,3,2,90.0,4.8,Yes,Yes,79.0,84.0,Placed
3694,8.7,2,3,2,90.0,4.4,Yes,Yes,69.0,85.0,Placed
8498,8.3,1,2,2,76.0,4.0,Yes,Yes,74.0,62.0,NotPlaced
7774,8.3,1,2,0,75.0,3.8,No,Yes,55.0,67.0,NotPlaced
1743,8.3,0,1,0,80.0,3.9,Yes,Yes,79.0,68.0,NotPlaced
8630,6.5,2,3,2,80.0,4.0,Yes,Yes,72.0,86.0,Placed
5285,7.5,1,1,1,61.0,4.4,No,Yes,55.0,71.0,NotPlaced
120,7.4,1,2,1,75.0,4.2,No,Yes,55.0,74.0,NotPlaced
3814,7.4,0,1,0,74.0,4.2,No,No,59.0,76.0,NotPlaced
6229,7.7,2,3,0,73.0,4.6,Yes,No,79.0,57.0,NotPlaced
8692,7.8,2,3,2,90.0,4.5,Yes,Yes,78.0,83.0,Placed
3699,7.3,1,1,0,76.0,4.3,No,No,55.0,66.0,NotPlaced
5593,8.2,1,3,2,90.0,4.8,Yes,Yes,85.0,77.0,Placed
8499,7.4,2,2,1,82.0,4.6,Yes,Yes,73.0,88.0,NotPlaced
7835,6.5,1,3,1,76.0,4.1,Yes,Yes,55.0,74.0,NotPlaced
5986,8.4,2,3,2,77.0,4.5,Yes,Yes,74.0,83.0,NotPlaced
7915,7.5,1,3,2,80.0,4.6,No,No,73.0,80.0,Placed
9344,6.8,1,1,1,67.0,4.4,No,No,68.0,65.0,NotPlaced
9275,8.4,1,1,1,83.0,4.8,Yes,No,69.0,83.0,Placed
5493,8.4,1,1,0,78.0,4.3,Yes,Yes,55.0,69.0,Placed
7726,8.1,1,3,2,81.0,4.5,No,Yes,70.0,85.0,NotPlaced
605,8.2,0,1,0,73.0,4.8,Yes,Yes,55.0,66.0,Placed
1417,7.5,1,1,3,77.0,4.1,No,Yes,83.0,69.0,NotPlaced
4755,8.0,2,1,2,81.0,3.9,No,No,64.0,70.0,Placed
9035,7.7,1,1,1,73.0,4.2,No,No,55.0,67.0,NotPlaced
176,6.7,1,2,0,73.0,4.5,No,Yes,55.0,65.0,NotPlaced
2581,8.0,0,1,1,67.0,4.1,Yes,Yes,62.0,61.0,Placed
9619,8.2,2,3,2,80.0,4.0,Yes,Yes,78.0,83.0,Placed
594,8.0,1,3,0,87.0,4.3,Yes,Yes,79.0,67.0,NotPlaced
7462,8.1,0,3,2,90.0,4.8,Yes,Yes,79.0,86.0,Placed
6256,6.6,1,1,0,61.0,3.0,No,No,67.0,70.0,NotPlaced
2536,8.1,1,3,2,90.0,4.8,Yes,Yes,86.0,80.0,Placed
1110,8.3,2,3,2,89.0,4.4,Yes,Yes,66.0,84.0,Placed
4693,7.2,1,3,2,87.0,4.8,Yes,Yes,81.0,88.0,Placed
4382,6.7,1,3,0,73.0,4.5,Yes,Yes,70.0,73.0,Placed
4754,8.4,0,3,0,83.0,4.5,Yes,Yes,85.0,67.0,Placed
6796,7.6,0,3,2,83.0,4.8,No,Yes,76.0,71.0,Placed
1007,8.3,0,3,2,75.0,3.8,Yes,Yes,83.0,85.0,Placed
6960,7.5,1,1,1,66.0,4.4,No,No,69.0,61.0,NotPlaced
125,8.4,2,1,2,76.0,4.1,No,No,56.0,63.0,NotPlaced
7761,8.0,1,3,0,86.0,4.2,Yes,Yes,73.0,88.0,Placed
3090,7.1,1,1,1,72.0,3.9,No,No,57.0,57.0,NotPlaced
2853,7.7,1,1,0,72.0,4.2,No,No,55.0,66.0,NotPlaced
3771,8.8,1,3,2,90.0,4.8,Yes,Yes,85.0,83.0,Placed
6121,8.1,2,3,2,87.0,4.8,No,Yes,76.0,82.0,NotPlaced
5470,8.5,2,3,2,90.0,4.8,Yes,Yes,85.0,87.0,Placed
2796,8.1,1,3,2,90.0,4.5,Yes,Yes,76.0,82.0,Placed
3323,8.3,2,3,2,70.0,4.2,Yes,Yes,82.0,68.0,NotPlaced
2039,8.3,1,3,1,90.0,4.8,Yes,Yes,83.0,87.0,Placed
6803,7.9,1,2,2,89.0,4.8,Yes,Yes,82.0,83.0,Placed
7315,8.5,1,3,0,88.0,4.7,Yes,Yes,76.0,83.0,Placed
1557,7.4,0,2,1,76.0,4.1,No,No,60.0,69.0,NotPlaced
2954,6.7,2,1,1,77.0,4.5,Yes,Yes,64.0,62.0,NotPlaced
8084,7.9,1,1,0,75.0,4.3,No,No,75.0,75.0,Placed
5967,6.6,1,3,2,87.0,4.8,Yes,Yes,88.0,83.0,Placed
2724,7.7,0,3,0,87.0,4.7,Yes,Yes,81.0,60.0,Placed
860,6.5,1,2,0,84.0,4.3,No,Yes,80.0,69.0,NotPlaced
7382,7.5,0,1,1,74.0,4.0,No,Yes,55.0,69.0,NotPlaced
4956,8.2,2,1,0,79.0,4.6,Yes,No,63.0,65.0,NotPlaced
8973,7.8,1,3,2,90.0,4.8,Yes,Yes,75.0,86.0,Placed
3359,6.8,1,1,0,76.0,4.3,No,No,67.0,65.0,NotPlaced
1357,7.8,1,1,2,79.0,4.7,No,No,55.0,65.0,NotPlaced
9306,7.6,1,2,2,75.0,4.7,No,Yes,65.0,68.0,NotPlaced
7557,7.6,0,2,1,77.0,4.7,Yes,Yes,76.0,65.0,NotPlaced
6418,8.3,1,3,1,88.0,4.8,Yes,Yes,79.0,86.0,Placed
8514,7.4,1,1,1,69.0,3.9,No,No,55.0,66.0,NotPlaced
3507,6.5,0,1,0,79.0,4.3,No,No,66.0,62.0,NotPlaced
150,7.9,2,1,0,83.0,4.0,Yes,Yes,63.0,70.0,NotPlaced
7547,8.0,2,3,2,87.0,4.8,Yes,Yes,75.0,81.0,Placed
8485,8.5,2,3,2,90.0,4.8,Yes,Yes,77.0,88.0,Placed
2824,7.5,1,3,3,68.0,4.1,Yes,Yes,67.0,71.0,NotPlaced
7667,6.7,0,1,1,71.0,4.2,No,No,55.0,69.0,NotPlaced
7983,6.5,1,2,0,85.0,4.7,No,Yes,55.0,59.0,Placed
499,7.5,0,2,0,71.0,3.4,No,No,55.0,62.0,NotPlaced
6642,6.7,0,1,0,69.0,4.5,No,No,65.0,60.0,NotPlaced
2016,7.7,0,3,2,84.0,4.8,Yes,Yes,75.0,86.0,Placed
5224,7.7,0,2,0,76.0,3.7,No,Yes,58.0,67.0,NotPlaced
743,8.3,1,3,2,86.0,4.8,Yes,Yes,66.0,88.0,Placed
8554,8.1,0,3,2,90.0,4.8,Yes,Yes,78.0,86.0,Placed
7524,8.1,2,3,2,83.0,4.5,Yes,Yes,83.0,82.0,Placed
9010,8.3,1,3,0,90.0,4.8,Yes,Yes,81.0,86.0,Placed
5253,8.1,0,2,1,75.0,4.1,No,Yes,55.0,69.0,Placed
3116,7.4,0,1,1,67.0,3.4,No,No,62.0,64.0,NotPlaced
1633,6.5,1,2,0,82.0,4.1,Yes,Yes,70.0,66.0,NotPlaced
9236,8.4,0,1,1,85.0,4.8,Yes,Yes,75.0,81.0,Placed
413,7.8,0,1,1,63.0,4.5,No,No,61.0,65.0,NotPlaced
1729,8.2,2,3,2,87.0,4.7,Yes,No,90.0,66.0,Placed
7213,7.9,0,3,2,82.0,4.4,Yes,Yes,74.0,83.0,Placed
4999,7.5,1,2,0,83.0,4.2,No,Yes,60.0,71.0,NotPlaced
4538,7.5,1,1,0,75.0,4.4,No,No,68.0,69.0,NotPlaced
5242,8.4,1,3,0,90.0,4.6,Yes,Yes,78.0,87.0,Placed
2710,7.9,2,3,2,90.0,4.8,Yes,Yes,81.0,87.0,Placed
833,8.0,1,2,0,87.0,4.4,Yes,Yes,87.0,82.0,Placed
1664,6.5,1,1,1,78.0,3.5,No,Yes,62.0,72.0,NotPlaced
8312,8.4,2,3,2,90.0,4.7,Yes,Yes,69.0,88.0,Placed
1763,8.1,0,3,0,81.0,4.5,No,Yes,77.0,67.0,Placed
9404,7.4,1,1,3,85.0,4.0,Yes,Yes,74.0,71.0,NotPlaced
8637,8.5,2,3,2,90.0,4.8,Yes,Yes,76.0,86.0,Placed
3749,7.5,2,3,2,90.0,4.8,Yes,Yes,84.0,88.0,Placed
9620,7.4,2,1,2,62.0,4.7,No,No,55.0,71.0,NotPlaced
6691,8.3,2,3,2,86.0,4.8,Yes,Yes,81.0,80.0,Placed
8618,7.6,1,0,1,75.0,4.8,Yes,Yes,83.0,80.0,Placed
4760,7.6,0,1,1,68.0,4.1,No,No,63.0,64.0,NotPlaced
